scenario,attack_ratio,seed,sim_time_us,mote,record_type,time_ticks,actual_rank,advertised_rank,decrement,time_s
50n_10p_seed4,0.1,4,597740016,42,DRA_ADVERTISE,596827,384,128,512,596.827
50n_10p_seed4,0.1,4,599110000,40,DRA_ADVERTISE,598627,264,128,512,598.627
50n_10p_seed5,0.1,5,11664000,19,DRA_ADVERTISE,11090,299,128,512,11.09
50n_10p_seed5,0.1,5,12038000,19,DRA_ADVERTISE,11464,299,128,512,11.464
50n_10p_seed5,0.1,5,12709000,30,DRA_ADVERTISE,12661,356,128,512,12.661
50n_10p_seed5,0.1,5,13140000,30,DRA_ADVERTISE,13092,356,128,512,13.092
50n_10p_seed5,0.1,5,13216000,19,DRA_ADVERTISE,12642,299,128,512,12.642
50n_10p_seed5,0.1,5,14137000,30,DRA_ADVERTISE,14089,356,128,512,14.089
50n_10p_seed5,0.1,5,14364000,19,DRA_ADVERTISE,13790,299,128,512,13.79
50n_10p_seed5,0.1,5,15660000,19,DRA_ADVERTISE,15086,299,128,512,15.086
50n_10p_seed5,0.1,5,15745000,36,DRA_ADVERTISE,15196,321,128,512,15.196
50n_10p_seed5,0.1,5,15849000,44,DRA_ADVERTISE,15114,600,128,512,15.114
50n_10p_seed5,0.1,5,16035000,44,DRA_ADVERTISE,15300,600,128,512,15.3
50n_10p_seed5,0.1,5,16111000,19,DRA_ADVERTISE,15537,299,128,512,15.537
50n_10p_seed5,0.1,5,16283000,36,DRA_ADVERTISE,15734,321,128,512,15.734
50n_10p_seed5,0.1,5,16326000,30,DRA_ADVERTISE,16278,356,128,512,16.278
50n_10p_seed5,0.1,5,16478000,36,DRA_ADVERTISE,15929,321,128,512,15.929
50n_10p_seed5,0.1,5,16491000,44,DRA_ADVERTISE,15756,600,128,512,15.756
50n_10p_seed5,0.1,5,16848000,36,DRA_ADVERTISE,16299,321,128,512,16.299
50n_10p_seed5,0.1,5,16870000,44,DRA_ADVERTISE,16135,600,128,512,16.135
50n_10p_seed5,0.1,5,17211000,19,DRA_ADVERTISE,16637,299,128,512,16.637
50n_10p_seed5,0.1,5,18001000,44,DRA_ADVERTISE,17266,600,128,512,17.266
50n_10p_seed5,0.1,5,18091000,36,DRA_ADVERTISE,17542,321,128,512,17.542
50n_10p_seed5,0.1,5,18775000,19,DRA_ADVERTISE,18201,299,128,512,18.201
50n_10p_seed5,0.1,5,19342000,30,DRA_ADVERTISE,19294,356,128,512,19.294
50n_10p_seed5,0.1,5,19441000,36,DRA_ADVERTISE,18892,321,128,512,18.892
50n_10p_seed5,0.1,5,19521000,44,DRA_ADVERTISE,18786,600,128,512,18.786
50n_10p_seed5,0.1,5,19577000,7,DRA_ADVERTISE,18790,519,128,512,18.79
50n_10p_seed5,0.1,5,19987000,7,DRA_ADVERTISE,19200,519,128,512,19.2
50n_10p_seed5,0.1,5,20401000,7,DRA_ADVERTISE,19614,519,128,512,19.614
50n_10p_seed5,0.1,5,20756000,7,DRA_ADVERTISE,19969,519,128,512,19.969
50n_10p_seed5,0.1,5,21561000,7,DRA_ADVERTISE,20774,519,128,512,20.774
50n_10p_seed5,0.1,5,21973000,19,DRA_ADVERTISE,21399,286,128,512,21.399
50n_10p_seed5,0.1,5,22646000,36,DRA_ADVERTISE,22097,321,128,512,22.097
50n_10p_seed5,0.1,5,23685000,44,DRA_ADVERTISE,22950,590,128,512,22.95
50n_10p_seed5,0.1,5,23694000,7,DRA_ADVERTISE,22907,498,128,512,22.907
50n_10p_seed5,0.1,5,27314000,7,DRA_ADVERTISE,26527,498,128,512,26.527
50n_10p_seed5,0.1,5,28365000,30,DRA_ADVERTISE,28317,328,128,512,28.317
50n_10p_seed5,0.1,5,28572000,19,DRA_ADVERTISE,27998,270,128,512,27.998
50n_10p_seed5,0.1,5,29340008,7,DRA_ADVERTISE,28553,498,128,512,28.553
50n_10p_seed5,0.1,5,30391000,44,DRA_ADVERTISE,29656,590,128,512,29.656
50n_10p_seed5,0.1,5,30396008,30,DRA_ADVERTISE,30348,328,128,512,30.348
50n_10p_seed5,0.1,5,30500008,7,DRA_ADVERTISE,29713,491,128,512,29.713
50n_10p_seed5,0.1,5,31318000,36,DRA_ADVERTISE,30769,308,128,512,30.769
50n_10p_seed5,0.1,5,33481008,7,DRA_ADVERTISE,32694,485,128,512,32.694
50n_10p_seed5,0.1,5,34639000,7,DRA_ADVERTISE,33852,492,128,512,33.852
50n_10p_seed5,0.1,5,37279920,7,DRA_ADVERTISE,36492,467,128,512,36.492
50n_10p_seed5,0.1,5,37500000,30,DRA_ADVERTISE,37452,333,128,512,37.452
50n_10p_seed5,0.1,5,43482000,19,DRA_ADVERTISE,42908,259,128,512,42.908
50n_10p_seed5,0.1,5,47067000,36,DRA_ADVERTISE,46518,297,128,512,46.518
50n_10p_seed5,0.1,5,48440000,44,DRA_ADVERTISE,47705,565,128,512,47.705
50n_10p_seed5,0.1,5,49162000,7,DRA_ADVERTISE,48375,461,128,512,48.375
50n_10p_seed5,0.1,5,53276000,30,DRA_ADVERTISE,53228,325,128,512,53.228
50n_10p_seed5,0.1,5,56295000,19,DRA_ADVERTISE,55721,256,128,512,55.721
50n_10p_seed5,0.1,5,57719000,36,DRA_ADVERTISE,57170,288,128,512,57.17
50n_10p_seed5,0.1,5,61317920,7,DRA_ADVERTISE,60530,441,128,512,60.53
50n_10p_seed5,0.1,5,61757000,7,DRA_ADVERTISE,60970,437,128,512,60.97
50n_10p_seed5,0.1,5,63009000,44,DRA_ADVERTISE,62274,546,128,512,62.274
50n_10p_seed5,0.1,5,63889920,7,DRA_ADVERTISE,63102,437,128,512,63.102
50n_10p_seed5,0.1,5,67213920,7,DRA_ADVERTISE,66426,433,128,512,66.426
50n_10p_seed5,0.1,5,68458952,30,DRA_ADVERTISE,68410,318,128,512,68.41
50n_10p_seed5,0.1,5,72612000,44,DRA_ADVERTISE,71877,540,128,512,71.877
50n_10p_seed5,0.1,5,72630000,19,DRA_ADVERTISE,72056,256,128,512,72.056
50n_10p_seed5,0.1,5,74278000,30,DRA_ADVERTISE,74230,311,128,512,74.23
50n_10p_seed5,0.1,5,76891000,19,DRA_ADVERTISE,76317,256,128,512,76.317
50n_10p_seed5,0.1,5,77881000,44,DRA_ADVERTISE,77146,540,128,512,77.146
50n_10p_seed5,0.1,5,80973000,36,DRA_ADVERTISE,80424,278,128,512,80.424
50n_10p_seed5,0.1,5,84742000,7,DRA_ADVERTISE,83955,420,128,512,83.955
50n_10p_seed5,0.1,5,92848000,44,DRA_ADVERTISE,92113,524,128,512,92.113
50n_10p_seed5,0.1,5,92940000,30,DRA_ADVERTISE,92892,305,128,512,92.892
50n_10p_seed5,0.1,5,93093920,7,DRA_ADVERTISE,92306,413,128,512,92.306
50n_10p_seed5,0.1,5,93602000,19,DRA_ADVERTISE,93028,256,128,512,93.028
50n_10p_seed5,0.1,5,94255920,7,DRA_ADVERTISE,93468,410,128,512,93.468
50n_10p_seed5,0.1,5,94417920,7,DRA_ADVERTISE,93630,407,128,512,93.63
50n_10p_seed5,0.1,5,96126000,7,DRA_ADVERTISE,95339,405,128,512,95.339
50n_10p_seed5,0.1,5,96340000,36,DRA_ADVERTISE,95791,278,128,512,95.791
50n_10p_seed5,0.1,5,99814936,30,DRA_ADVERTISE,99766,295,128,512,99.766
50n_10p_seed5,0.1,5,104059000,30,DRA_ADVERTISE,104011,295,128,512,104.011
50n_10p_seed5,0.1,5,107063000,44,DRA_ADVERTISE,106328,520,128,512,106.328
50n_10p_seed5,0.1,5,109868000,30,DRA_ADVERTISE,109820,291,128,512,109.82
50n_10p_seed5,0.1,5,110694000,19,DRA_ADVERTISE,110120,256,128,512,110.12
50n_10p_seed5,0.1,5,111393000,36,DRA_ADVERTISE,110844,271,128,512,110.844
50n_10p_seed5,0.1,5,112327000,36,DRA_ADVERTISE,111778,271,128,512,111.778
50n_10p_seed5,0.1,5,112808000,7,DRA_ADVERTISE,112021,402,128,512,112.021
50n_10p_seed5,0.1,5,116391952,7,DRA_ADVERTISE,115604,402,128,512,115.604
50n_10p_seed5,0.1,5,117035952,7,DRA_ADVERTISE,116248,400,128,512,116.248
50n_10p_seed5,0.1,5,124934000,30,DRA_ADVERTISE,124886,287,128,512,124.886
50n_10p_seed5,0.1,5,126582000,7,DRA_ADVERTISE,125795,404,128,512,125.795
50n_10p_seed5,0.1,5,127800000,44,DRA_ADVERTISE,127065,503,128,512,127.065
50n_10p_seed5,0.1,5,129182000,19,DRA_ADVERTISE,128608,263,128,512,128.608
50n_10p_seed5,0.1,5,130087000,36,DRA_ADVERTISE,129538,271,128,512,129.538
50n_10p_seed5,0.1,5,131264952,7,DRA_ADVERTISE,130477,404,128,512,130.477
50n_10p_seed5,0.1,5,133516000,7,DRA_ADVERTISE,132729,402,128,512,132.729
50n_10p_seed5,0.1,5,137485000,30,DRA_ADVERTISE,137437,280,128,512,137.437
50n_10p_seed5,0.1,5,137675952,7,DRA_ADVERTISE,136888,400,128,512,136.888
50n_10p_seed5,0.1,5,142788000,36,DRA_ADVERTISE,142239,265,128,512,142.239
50n_10p_seed5,0.1,5,143249000,44,DRA_ADVERTISE,142514,501,128,512,142.514
50n_10p_seed5,0.1,5,144006000,19,DRA_ADVERTISE,143432,269,128,512,143.432
50n_10p_seed5,0.1,5,146467000,7,DRA_ADVERTISE,145680,398,128,512,145.68
50n_10p_seed5,0.1,5,147322000,19,DRA_ADVERTISE,146748,267,128,512,146.748
50n_10p_seed5,0.1,5,155702000,44,DRA_ADVERTISE,154967,500,128,512,154.967
50n_10p_seed5,0.1,5,156188952,7,DRA_ADVERTISE,155401,394,128,512,155.401
50n_10p_seed5,0.1,5,158674000,30,DRA_ADVERTISE,158626,290,128,512,158.626
50n_10p_seed5,0.1,5,158936000,19,DRA_ADVERTISE,158362,263,128,512,158.362
50n_10p_seed5,0.1,5,159785000,7,DRA_ADVERTISE,158998,393,128,512,158.998
50n_10p_seed5,0.1,5,160470000,36,DRA_ADVERTISE,159921,265,128,512,159.921
50n_10p_seed5,0.1,5,164609952,7,DRA_ADVERTISE,163822,393,128,512,163.822
50n_10p_seed5,0.1,5,165896952,7,DRA_ADVERTISE,165109,392,128,512,165.109
50n_10p_seed5,0.1,5,167686000,30,DRA_ADVERTISE,167638,286,128,512,167.638
50n_10p_seed5,0.1,5,169471000,30,DRA_ADVERTISE,169423,286,128,512,169.423
50n_10p_seed5,0.1,5,171812000,19,DRA_ADVERTISE,171238,258,128,512,171.238
50n_10p_seed5,0.1,5,174145000,36,DRA_ADVERTISE,173596,262,128,512,173.596
50n_10p_seed5,0.1,5,177575000,44,DRA_ADVERTISE,176840,497,128,512,176.84
50n_10p_seed5,0.1,5,177789000,7,DRA_ADVERTISE,177002,399,128,512,177.002
50n_10p_seed5,0.1,5,178075000,44,DRA_ADVERTISE,177340,497,128,512,177.34
50n_10p_seed5,0.1,5,186826000,30,DRA_ADVERTISE,186778,280,128,512,186.778
50n_10p_seed5,0.1,5,188242952,7,DRA_ADVERTISE,187455,395,128,512,187.455
50n_10p_seed5,0.1,5,189637000,36,DRA_ADVERTISE,189088,261,128,512,189.088
50n_10p_seed5,0.1,5,190687000,19,DRA_ADVERTISE,190113,256,128,512,190.113
50n_10p_seed5,0.1,5,193023952,7,DRA_ADVERTISE,192236,394,128,512,192.236
50n_10p_seed5,0.1,5,194194952,7,DRA_ADVERTISE,193407,393,128,512,193.407
50n_10p_seed5,0.1,5,195745000,44,DRA_ADVERTISE,195010,487,128,512,195.01
50n_10p_seed5,0.1,5,196546000,7,DRA_ADVERTISE,195759,392,128,512,195.759
50n_10p_seed5,0.1,5,198810000,36,DRA_ADVERTISE,198261,259,128,512,198.261
50n_10p_seed5,0.1,5,204629000,30,DRA_ADVERTISE,204581,274,128,512,204.581
50n_10p_seed5,0.1,5,205273000,36,DRA_ADVERTISE,204724,259,128,512,204.724
50n_10p_seed5,0.1,5,206042000,44,DRA_ADVERTISE,205307,482,128,512,205.307
50n_10p_seed5,0.1,5,207773000,19,DRA_ADVERTISE,207199,256,128,512,207.199
50n_10p_seed5,0.1,5,208876000,7,DRA_ADVERTISE,208089,387,128,512,208.089
50n_10p_seed5,0.1,5,210566952,7,DRA_ADVERTISE,209779,387,128,512,209.779
50n_10p_seed5,0.1,5,214323000,7,DRA_ADVERTISE,213536,387,128,512,213.536
50n_10p_seed5,0.1,5,215333952,7,DRA_ADVERTISE,214546,387,128,512,214.546
50n_10p_seed5,0.1,5,218064000,30,DRA_ADVERTISE,218016,272,128,512,218.016
50n_10p_seed5,0.1,5,218303952,7,DRA_ADVERTISE,217516,384,128,512,217.516
50n_10p_seed5,0.1,5,223098000,44,DRA_ADVERTISE,222363,473,128,512,222.363
50n_10p_seed5,0.1,5,226472000,36,DRA_ADVERTISE,225923,256,128,512,225.923
50n_10p_seed5,0.1,5,226776000,19,DRA_ADVERTISE,226202,256,128,512,226.202
50n_10p_seed5,0.1,5,227916000,7,DRA_ADVERTISE,227129,384,128,512,227.129
50n_10p_seed5,0.1,5,232461000,30,DRA_ADVERTISE,232413,268,128,512,232.413
50n_10p_seed5,0.1,5,234454000,19,DRA_ADVERTISE,233880,256,128,512,233.88
50n_10p_seed5,0.1,5,239014952,7,DRA_ADVERTISE,238227,384,128,512,238.227
50n_10p_seed5,0.1,5,239310000,36,DRA_ADVERTISE,238761,256,128,512,238.761
50n_10p_seed5,0.1,5,239918000,44,DRA_ADVERTISE,239183,470,128,512,239.183
50n_10p_seed5,0.1,5,240295000,44,DRA_ADVERTISE,239560,470,128,512,239.56
50n_10p_seed5,0.1,5,240990000,30,DRA_ADVERTISE,240942,266,128,512,240.942
50n_10p_seed5,0.1,5,241552000,7,DRA_ADVERTISE,240765,384,128,512,240.765
50n_10p_seed5,0.1,5,241904000,19,DRA_ADVERTISE,241330,256,128,512,241.33
50n_10p_seed5,0.1,5,247840952,7,DRA_ADVERTISE,247053,384,128,512,247.053
50n_10p_seed5,0.1,5,248480952,7,DRA_ADVERTISE,247693,384,128,512,247.693
50n_10p_seed5,0.1,5,254376000,36,DRA_ADVERTISE,253827,256,128,512,253.827
50n_10p_seed5,0.1,5,254496000,30,DRA_ADVERTISE,254448,265,128,512,254.448
50n_10p_seed5,0.1,5,256786000,44,DRA_ADVERTISE,256051,470,128,512,256.051
50n_10p_seed5,0.1,5,257545000,19,DRA_ADVERTISE,256971,256,128,512,256.971
50n_10p_seed5,0.1,5,259880952,7,DRA_ADVERTISE,259093,384,128,512,259.093
50n_10p_seed5,0.1,5,264450000,7,DRA_ADVERTISE,263663,384,128,512,263.663
50n_10p_seed5,0.1,5,268934000,30,DRA_ADVERTISE,268886,264,128,512,268.886
50n_10p_seed5,0.1,5,270800000,19,DRA_ADVERTISE,270226,256,128,512,270.226
50n_10p_seed5,0.1,5,271431000,44,DRA_ADVERTISE,270696,460,128,512,270.696
50n_10p_seed5,0.1,5,274886000,36,DRA_ADVERTISE,274337,256,128,512,274.337
50n_10p_seed5,0.1,5,278528000,30,DRA_ADVERTISE,278480,262,128,512,278.48
50n_10p_seed5,0.1,5,278956000,7,DRA_ADVERTISE,278169,384,128,512,278.169
50n_10p_seed5,0.1,5,284456952,7,DRA_ADVERTISE,283669,384,128,512,283.669
50n_10p_seed5,0.1,5,285733952,7,DRA_ADVERTISE,284946,384,128,512,284.946
50n_10p_seed5,0.1,5,285819000,30,DRA_ADVERTISE,285771,262,128,512,285.771
50n_10p_seed5,0.1,5,286586000,36,DRA_ADVERTISE,286037,256,128,512,286.037
50n_10p_seed5,0.1,5,286774000,19,DRA_ADVERTISE,286200,256,128,512,286.2
50n_10p_seed5,0.1,5,287747952,7,DRA_ADVERTISE,286960,384,128,512,286.96
50n_10p_seed5,0.1,5,288206000,7,DRA_ADVERTISE,287419,384,128,512,287.419
50n_10p_seed5,0.1,5,290151000,19,DRA_ADVERTISE,289577,256,128,512,289.577
50n_10p_seed5,0.1,5,292265000,44,DRA_ADVERTISE,291530,450,128,512,291.53
50n_10p_seed5,0.1,5,296558000,7,DRA_ADVERTISE,295771,384,128,512,295.771
50n_10p_seed5,0.1,5,299814000,30,DRA_ADVERTISE,299766,261,128,512,299.766
50n_10p_seed5,0.1,5,303132000,44,DRA_ADVERTISE,302397,449,128,512,302.397
50n_10p_seed5,0.1,5,303233000,19,DRA_ADVERTISE,302659,256,128,512,302.659
50n_10p_seed5,0.1,5,306685000,36,DRA_ADVERTISE,306136,256,128,512,306.136
50n_10p_seed5,0.1,5,306964000,36,DRA_ADVERTISE,306415,256,128,512,306.415
50n_10p_seed5,0.1,5,310606000,44,DRA_ADVERTISE,309871,449,128,512,309.871
50n_10p_seed5,0.1,5,310634952,7,DRA_ADVERTISE,309847,384,128,512,309.847
50n_10p_seed5,0.1,5,312132000,7,DRA_ADVERTISE,311345,384,128,512,311.345
50n_10p_seed5,0.1,5,320078952,7,DRA_ADVERTISE,319291,384,128,512,319.291
50n_10p_seed5,0.1,5,320361000,36,DRA_ADVERTISE,319812,256,128,512,319.812
50n_10p_seed5,0.1,5,320992000,44,DRA_ADVERTISE,320257,441,128,512,320.257
50n_10p_seed5,0.1,5,321456000,19,DRA_ADVERTISE,320882,256,128,512,320.882
50n_10p_seed5,0.1,5,322640984,7,DRA_ADVERTISE,321853,384,128,512,321.853
50n_10p_seed5,0.1,5,322669000,30,DRA_ADVERTISE,322621,271,128,512,322.621
50n_10p_seed5,0.1,5,323998000,7,DRA_ADVERTISE,323211,384,128,512,323.211
50n_10p_seed5,0.1,5,333574000,30,DRA_ADVERTISE,333526,271,128,512,333.526
50n_10p_seed5,0.1,5,333750984,7,DRA_ADVERTISE,332963,384,128,512,332.963
50n_10p_seed5,0.1,5,337642000,44,DRA_ADVERTISE,336907,441,128,512,336.907
50n_10p_seed5,0.1,5,338320000,19,DRA_ADVERTISE,337746,256,128,512,337.746
50n_10p_seed5,0.1,5,338332000,36,DRA_ADVERTISE,337783,256,128,512,337.783
50n_10p_seed5,0.1,5,343526000,7,DRA_ADVERTISE,342739,393,128,512,342.739
50n_10p_seed5,0.1,5,344317984,7,DRA_ADVERTISE,343530,393,128,512,343.53
50n_10p_seed5,0.1,5,348248000,19,DRA_ADVERTISE,347674,256,128,512,347.674
50n_10p_seed5,0.1,5,348634952,7,DRA_ADVERTISE,347847,393,128,512,347.847
50n_10p_seed5,0.1,5,351493000,19,DRA_ADVERTISE,350919,256,128,512,350.919
50n_10p_seed5,0.1,5,354113000,30,DRA_ADVERTISE,354065,265,128,512,354.065
50n_10p_seed5,0.1,5,354793000,7,DRA_ADVERTISE,354006,388,128,512,354.006
50n_10p_seed5,0.1,5,357133984,7,DRA_ADVERTISE,356346,388,128,512,356.346
50n_10p_seed5,0.1,5,357452000,44,DRA_ADVERTISE,356717,435,128,512,356.717
50n_10p_seed5,0.1,5,357504000,36,DRA_ADVERTISE,356955,256,128,512,356.955
50n_10p_seed5,0.1,5,360582000,7,DRA_ADVERTISE,359795,388,128,512,359.795
50n_10p_seed5,0.1,5,364632000,36,DRA_ADVERTISE,364083,256,128,512,364.083
50n_10p_seed5,0.1,5,365550000,30,DRA_ADVERTISE,365502,264,128,512,365.502
50n_10p_seed5,0.1,5,368835000,36,DRA_ADVERTISE,368286,256,128,512,368.286
50n_10p_seed5,0.1,5,369830000,44,DRA_ADVERTISE,369095,435,128,512,369.095
50n_10p_seed5,0.1,5,370676000,19,DRA_ADVERTISE,370102,256,128,512,370.102
50n_10p_seed5,0.1,5,373072984,7,DRA_ADVERTISE,372285,387,128,512,372.285
50n_10p_seed5,0.1,5,373241280,7,DRA_ADVERTISE,372454,387,128,512,372.454
50n_10p_seed5,0.1,5,376392000,7,DRA_ADVERTISE,375605,387,128,512,375.605
50n_10p_seed5,0.1,5,380045000,30,DRA_ADVERTISE,379997,263,128,512,379.997
50n_10p_seed5,0.1,5,383664000,30,DRA_ADVERTISE,383616,262,128,512,383.616
50n_10p_seed5,0.1,5,388955000,19,DRA_ADVERTISE,388381,256,128,512,388.381
50n_10p_seed5,0.1,5,390726000,7,DRA_ADVERTISE,389939,384,128,512,389.939
50n_10p_seed5,0.1,5,391431000,36,DRA_ADVERTISE,390882,256,128,512,390.882
50n_10p_seed5,0.1,5,392479000,44,DRA_ADVERTISE,391744,429,128,512,391.744
50n_10p_seed5,0.1,5,395325984,7,DRA_ADVERTISE,394538,384,128,512,394.538
50n_10p_seed5,0.1,5,399439256,7,DRA_ADVERTISE,398652,384,128,512,398.652
50n_10p_seed5,0.1,5,400229000,30,DRA_ADVERTISE,400181,261,128,512,400.181
50n_10p_seed5,0.1,5,401245000,44,DRA_ADVERTISE,400510,429,128,512,400.51
50n_10p_seed5,0.1,5,401717000,44,DRA_ADVERTISE,400982,429,128,512,400.982
50n_10p_seed5,0.1,5,405442000,19,DRA_ADVERTISE,404868,256,128,512,404.868
50n_10p_seed5,0.1,5,406560000,36,DRA_ADVERTISE,406011,256,128,512,406.011
50n_10p_seed5,0.1,5,407207000,7,DRA_ADVERTISE,406420,384,128,512,406.42
50n_10p_seed5,0.1,5,408448984,7,DRA_ADVERTISE,407661,384,128,512,407.661
50n_10p_seed5,0.1,5,417945000,44,DRA_ADVERTISE,417210,424,128,512,417.21
50n_10p_seed5,0.1,5,417985000,19,DRA_ADVERTISE,417411,256,128,512,417.411
50n_10p_seed5,0.1,5,418794000,30,DRA_ADVERTISE,418746,259,128,512,418.746
50n_10p_seed5,0.1,5,420806000,36,DRA_ADVERTISE,420257,256,128,512,420.257
50n_10p_seed5,0.1,5,421897000,19,DRA_ADVERTISE,421323,256,128,512,421.323
50n_10p_seed5,0.1,5,423181984,7,DRA_ADVERTISE,422394,384,128,512,422.394
50n_10p_seed5,0.1,5,424667984,7,DRA_ADVERTISE,423880,384,128,512,423.88
50n_10p_seed5,0.1,5,425027000,7,DRA_ADVERTISE,424240,384,128,512,424.24
50n_10p_seed5,0.1,5,431108000,30,DRA_ADVERTISE,431060,259,128,512,431.06
50n_10p_seed5,0.1,5,434973000,36,DRA_ADVERTISE,434424,256,128,512,434.424
50n_10p_seed5,0.1,5,435354000,19,DRA_ADVERTISE,434780,256,128,512,434.78
50n_10p_seed5,0.1,5,438126000,36,DRA_ADVERTISE,437577,256,128,512,437.577
50n_10p_seed5,0.1,5,440777984,7,DRA_ADVERTISE,439990,384,128,512,439.99
50n_10p_seed5,0.1,5,441431000,44,DRA_ADVERTISE,440696,424,128,512,440.696
50n_10p_seed5,0.1,5,443925000,7,DRA_ADVERTISE,443138,384,128,512,443.138
50n_10p_seed5,0.1,5,446041984,7,DRA_ADVERTISE,445254,384,128,512,445.254
50n_10p_seed5,0.1,5,448950000,7,DRA_ADVERTISE,448163,384,128,512,448.163
50n_10p_seed5,0.1,5,450478000,44,DRA_ADVERTISE,449743,420,128,512,449.743
50n_10p_seed5,0.1,5,451113000,36,DRA_ADVERTISE,450564,256,128,512,450.564
50n_10p_seed5,0.1,5,451852000,30,DRA_ADVERTISE,451804,256,128,512,451.804
50n_10p_seed5,0.1,5,455889000,7,DRA_ADVERTISE,455102,384,128,512,455.102
50n_10p_seed5,0.1,5,456795000,19,DRA_ADVERTISE,456221,264,128,512,456.221
50n_10p_seed5,0.1,5,457514984,7,DRA_ADVERTISE,456727,384,128,512,456.727
50n_10p_seed5,0.1,5,458696016,19,DRA_ADVERTISE,458122,263,128,512,458.122
50n_10p_seed5,0.1,5,464985000,30,DRA_ADVERTISE,464937,256,128,512,464.937
50n_10p_seed5,0.1,5,466005000,44,DRA_ADVERTISE,465270,420,128,512,465.27
50n_10p_seed5,0.1,5,466340000,19,DRA_ADVERTISE,465766,261,128,512,465.766
50n_10p_seed5,0.1,5,468390984,7,DRA_ADVERTISE,467603,384,128,512,467.603
50n_10p_seed5,0.1,5,469745000,44,DRA_ADVERTISE,469010,420,128,512,469.01
50n_10p_seed5,0.1,5,469956000,36,DRA_ADVERTISE,469407,256,128,512,469.407
50n_10p_seed5,0.1,5,471361000,7,DRA_ADVERTISE,470574,396,128,512,470.574
50n_10p_seed5,0.1,5,478748984,7,DRA_ADVERTISE,477961,396,128,512,477.961
50n_10p_seed5,0.1,5,479691000,30,DRA_ADVERTISE,479643,256,128,512,479.643
50n_10p_seed5,0.1,5,485041000,30,DRA_ADVERTISE,484993,256,128,512,484.993
50n_10p_seed5,0.1,5,486407000,36,DRA_ADVERTISE,485858,256,128,512,485.858
50n_10p_seed5,0.1,5,488632000,19,DRA_ADVERTISE,488058,256,128,512,488.058
50n_10p_seed5,0.1,5,488904000,44,DRA_ADVERTISE,488169,416,128,512,488.169
50n_10p_seed5,0.1,5,490047000,7,DRA_ADVERTISE,489260,393,128,512,489.26
50n_10p_seed5,0.1,5,492361984,7,DRA_ADVERTISE,491574,393,128,512,491.574
50n_10p_seed5,0.1,5,494074984,7,DRA_ADVERTISE,493287,392,128,512,493.287
50n_10p_seed5,0.1,5,499766000,30,DRA_ADVERTISE,499718,256,128,512,499.718
50n_10p_seed5,0.1,5,500419000,44,DRA_ADVERTISE,499684,416,128,512,499.684
50n_10p_seed5,0.1,5,501600000,36,DRA_ADVERTISE,501051,256,128,512,501.051
50n_10p_seed5,0.1,5,503348984,7,DRA_ADVERTISE,502561,391,128,512,502.561
50n_10p_seed5,0.1,5,504930000,7,DRA_ADVERTISE,504143,390,128,512,504.143
50n_10p_seed5,0.1,5,505499000,19,DRA_ADVERTISE,504925,256,128,512,504.925
50n_10p_seed5,0.1,5,516307000,19,DRA_ADVERTISE,515733,256,128,512,515.733
50n_10p_seed5,0.1,5,519725000,19,DRA_ADVERTISE,519151,256,128,512,519.151
50n_10p_seed5,0.1,5,519955000,30,DRA_ADVERTISE,519907,256,128,512,519.907
50n_10p_seed5,0.1,5,521111000,36,DRA_ADVERTISE,520562,256,128,512,520.562
50n_10p_seed5,0.1,5,521477000,44,DRA_ADVERTISE,520742,412,128,512,520.742
50n_10p_seed5,0.1,5,525007000,7,DRA_ADVERTISE,524220,400,128,512,524.22
50n_10p_seed5,0.1,5,525624000,36,DRA_ADVERTISE,525075,256,128,512,525.075
50n_10p_seed5,0.1,5,525772256,7,DRA_ADVERTISE,524985,399,128,512,524.985
50n_10p_seed5,0.1,5,529323984,7,DRA_ADVERTISE,528536,398,128,512,528.536
50n_10p_seed5,0.1,5,532807984,7,DRA_ADVERTISE,532020,393,128,512,532.02
50n_10p_seed5,0.1,5,533998000,30,DRA_ADVERTISE,533950,256,128,512,533.95
50n_10p_seed5,0.1,5,534261000,36,DRA_ADVERTISE,533712,256,128,512,533.712
50n_10p_seed5,0.1,5,537818000,44,DRA_ADVERTISE,537083,409,128,512,537.083
50n_10p_seed5,0.1,5,539494000,19,DRA_ADVERTISE,538920,256,128,512,538.92
50n_10p_seed5,0.1,5,539612000,7,DRA_ADVERTISE,538825,392,128,512,538.825
50n_10p_seed5,0.1,5,540862000,44,DRA_ADVERTISE,540127,409,128,512,540.127
50n_10p_seed5,0.1,5,549833000,7,DRA_ADVERTISE,549046,388,128,512,549.046
50n_10p_seed5,0.1,5,550084000,44,DRA_ADVERTISE,549349,419,128,512,549.349
50n_10p_seed5,0.1,5,550343000,36,DRA_ADVERTISE,549794,256,128,512,549.794
50n_10p_seed5,0.1,5,551026000,30,DRA_ADVERTISE,550978,256,128,512,550.978
50n_10p_seed5,0.1,5,552468000,30,DRA_ADVERTISE,552420,256,128,512,552.42
50n_10p_seed5,0.1,5,552694000,19,DRA_ADVERTISE,552120,256,128,512,552.12
50n_10p_seed5,0.1,5,559657000,7,DRA_ADVERTISE,558870,388,128,512,558.87
50n_10p_seed5,0.1,5,562607984,7,DRA_ADVERTISE,561820,388,128,512,561.82
50n_10p_seed5,0.1,5,564301984,7,DRA_ADVERTISE,563514,387,128,512,563.514
