scenario,attack_ratio,seed,sim_time_us,mote,record_type,time_ticks,node,seq,bytes,time_s,root,sender,delay_ticks
50n_20p_seed3,0.2,3,528210048,1,RX,527277,,18,13,527.277,1.0,50.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,528440000,25,TX,527790,25.0,16,12,527.79,,,
50n_20p_seed3,0.2,3,528488048,1,RX,527555,,16,13,527.555,1.0,25.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,528933000,5,TX,528794,5.0,16,11,528.794,,,
50n_20p_seed3,0.2,3,529007016,1,RX,528074,,16,12,528.074,1.0,5.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,531132000,45,TX,530325,45.0,19,12,530.325,,,
50n_20p_seed3,0.2,3,531145760,1,RX,530212,,19,13,530.212,1.0,45.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,532225000,36,TX,531474,36.0,17,12,531.474,,,
50n_20p_seed3,0.2,3,532234000,13,TX,531916,13.0,16,12,531.916,,,
50n_20p_seed3,0.2,3,532234760,1,RX,531301,,17,13,531.301,1.0,36.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,532261760,1,RX,531328,,16,13,531.328,1.0,13.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,532849000,32,TX,532742,32.0,17,12,532.742,,,
50n_20p_seed3,0.2,3,532891760,1,RX,531958,,17,13,531.958,1.0,32.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,534275000,23,TX,533472,23.0,19,12,533.472,,,
50n_20p_seed3,0.2,3,534275000,40,TX,534077,40.0,17,12,534.077,,,
50n_20p_seed3,0.2,3,534280760,1,RX,533347,,17,13,533.347,1.0,40.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,534297760,1,RX,533364,,19,13,533.364,1.0,23.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,534934000,16,TX,534102,16.0,18,12,534.102,,,
50n_20p_seed3,0.2,3,535020048,1,RX,534087,,18,13,534.087,1.0,16.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,535234000,48,TX,534729,48.0,17,12,534.729,,,
50n_20p_seed3,0.2,3,535290048,1,RX,534357,,17,13,534.357,1.0,48.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,535373000,29,TX,535182,29.0,17,12,535.182,,,
50n_20p_seed3,0.2,3,535396760,1,RX,534463,,17,13,534.463,1.0,29.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,535954000,8,TX,535838,8.0,17,11,535.838,,,
50n_20p_seed3,0.2,3,536008000,39,TX,535394,39.0,18,12,535.394,,,
50n_20p_seed3,0.2,3,536039016,1,RX,535106,,17,12,535.106,1.0,8.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,536044760,1,RX,535111,,18,13,535.111,1.0,39.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,536197000,11,TX,536172,11.0,17,12,536.172,,,
50n_20p_seed3,0.2,3,536216048,1,RX,535283,,17,13,535.283,1.0,11.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,536319000,18,TX,535951,18.0,16,12,535.951,,,
50n_20p_seed3,0.2,3,536364048,1,RX,535431,,16,13,535.431,1.0,18.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,536476000,10,TX,536113,10.0,18,12,536.113,,,
50n_20p_seed3,0.2,3,536506048,1,RX,535573,,18,13,535.573,1.0,10.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,536527000,21,TX,535535,21.0,18,12,535.535,,,
50n_20p_seed3,0.2,3,536560760,1,RX,535627,,18,13,535.627,1.0,21.0,92.0
50n_20p_seed3,0.2,3,536619000,12,TX,535953,12.0,18,12,535.953,,,
50n_20p_seed3,0.2,3,536679048,1,RX,535746,,18,13,535.746,1.0,12.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,537016000,20,TX,536730,20.0,17,12,536.73,,,
50n_20p_seed3,0.2,3,537031760,1,RX,536098,,17,13,536.098,1.0,20.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,537968000,28,TX,537949,28.0,17,12,537.949,,,
50n_20p_seed3,0.2,3,538006760,1,RX,537073,,17,13,537.073,1.0,28.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,538035000,47,TX,537596,47.0,16,12,537.596,,,
50n_20p_seed3,0.2,3,538075000,4,TX,537813,4.0,16,11,537.813,,,
50n_20p_seed3,0.2,3,538080760,1,RX,537147,,16,13,537.147,1.0,47.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,538129016,1,RX,537196,,16,12,537.196,1.0,4.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,538346000,41,TX,538098,41.0,18,12,538.098,,,
50n_20p_seed3,0.2,3,538414048,1,RX,537481,,18,13,537.481,1.0,41.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,538475000,9,TX,538278,9.0,16,11,538.278,,,
50n_20p_seed3,0.2,3,538546016,1,RX,537613,,16,12,537.613,1.0,9.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,538709000,31,TX,538467,31.0,18,12,538.467,,,
50n_20p_seed3,0.2,3,538714760,1,RX,537781,,18,13,537.781,1.0,31.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,540554000,44,TX,539807,44.0,18,12,539.807,,,
50n_20p_seed3,0.2,3,540567000,24,TX,540303,24.0,19,12,540.303,,,
50n_20p_seed3,0.2,3,540576760,1,RX,539643,,18,13,539.643,1.0,44.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,540597760,1,RX,539664,,19,13,539.664,1.0,24.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,540749000,35,TX,539861,35.0,18,12,539.861,,,
50n_20p_seed3,0.2,3,540768760,1,RX,539835,,18,13,539.835,1.0,35.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,541240000,22,TX,540427,22.0,18,12,540.427,,,
50n_20p_seed3,0.2,3,541247760,1,RX,540314,,18,13,540.314,1.0,22.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,542890000,38,TX,542266,38.0,19,12,542.266,,,
50n_20p_seed3,0.2,3,542919760,1,RX,541986,,19,13,541.986,1.0,38.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,543308000,37,TX,543135,37.0,16,12,543.135,,,
50n_20p_seed3,0.2,3,543324760,1,RX,542391,,16,13,542.391,1.0,37.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,544334000,30,TX,544282,30.0,18,12,544.282,,,
50n_20p_seed3,0.2,3,544375760,1,RX,543442,,18,13,543.442,1.0,30.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,544665000,14,TX,543872,14.0,16,12,543.872,,,
50n_20p_seed3,0.2,3,544670760,1,RX,543737,,16,13,543.737,1.0,14.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,545100000,3,TX,544646,3.0,18,11,544.646,,,
50n_20p_seed3,0.2,3,545147016,1,RX,544214,,18,12,544.214,1.0,3.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,546720000,46,TX,546277,46.0,17,12,546.277,,,
50n_20p_seed3,0.2,3,546741760,1,RX,545808,,17,13,545.808,1.0,46.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,547022000,43,TX,546587,43.0,17,12,546.587,,,
50n_20p_seed3,0.2,3,547063048,1,RX,546130,,17,13,546.13,1.0,43.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,547415000,33,TX,547257,33.0,16,12,547.257,,,
50n_20p_seed3,0.2,3,547454064,1,RX,546521,,16,13,546.521,1.0,33.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,548026000,19,TX,547761,19.0,19,12,547.761,,,
50n_20p_seed3,0.2,3,548044760,1,RX,547111,,19,13,547.111,1.0,19.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,549707000,17,TX,548733,17.0,17,12,548.733,,,
50n_20p_seed3,0.2,3,549758048,1,RX,548825,,17,13,548.825,1.0,17.0,92.0
50n_20p_seed3,0.2,3,552614000,26,TX,551823,26.0,16,12,551.823,,,
50n_20p_seed3,0.2,3,552677048,1,RX,551744,,16,13,551.744,1.0,26.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,553344000,6,TX,552797,6.0,17,11,552.797,,,
50n_20p_seed3,0.2,3,553386016,1,RX,552453,,17,12,552.453,1.0,6.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,553427000,45,TX,552620,45.0,20,12,552.62,,,
50n_20p_seed3,0.2,3,553455760,1,RX,552522,,20,13,552.522,1.0,45.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,553562000,50,TX,553072,50.0,19,12,553.072,,,
50n_20p_seed3,0.2,3,553607048,1,RX,552674,,19,13,552.674,1.0,50.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,554212000,34,TX,553923,34.0,17,12,553.923,,,
50n_20p_seed3,0.2,3,554264048,1,RX,553331,,17,13,553.331,1.0,34.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,554308000,2,TX,553545,2.0,17,11,553.545,,,
50n_20p_seed3,0.2,3,554367016,1,RX,553434,,17,12,553.434,1.0,2.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,555740000,27,TX,555115,27.0,17,12,555.115,,,
50n_20p_seed3,0.2,3,555765760,1,RX,554832,,17,13,554.832,1.0,27.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,556557000,36,TX,555806,36.0,18,12,555.806,,,
50n_20p_seed3,0.2,3,556585760,1,RX,555652,,18,13,555.652,1.0,36.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,557050000,8,TX,556934,8.0,18,11,556.934,,,
50n_20p_seed3,0.2,3,557104016,1,RX,556171,,18,12,556.171,1.0,8.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,558730000,15,TX,558698,15.0,16,12,558.698,,,
50n_20p_seed3,0.2,3,558775048,1,RX,557842,,16,13,557.842,1.0,15.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,559762000,32,TX,559655,32.0,18,12,559.655,,,
50n_20p_seed3,0.2,3,559807760,1,RX,558874,,18,13,558.874,1.0,32.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,561807000,40,TX,561609,40.0,18,12,561.609,,,
50n_20p_seed3,0.2,3,561841760,1,RX,560908,,18,13,560.908,1.0,40.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,562228000,49,TX,561659,49.0,19,12,561.659,,,
50n_20p_seed3,0.2,3,562308048,1,RX,561375,,19,13,561.375,1.0,49.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,562402000,23,TX,561599,23.0,20,12,561.599,,,
50n_20p_seed3,0.2,3,562440760,1,RX,561507,,20,13,561.507,1.0,23.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,562479000,22,TX,561666,22.0,19,12,561.666,,,
50n_20p_seed3,0.2,3,562499760,1,RX,561566,,19,13,561.566,1.0,22.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,564185000,48,TX,563680,48.0,18,12,563.68,,,
50n_20p_seed3,0.2,3,564205048,1,RX,563272,,18,13,563.272,1.0,48.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,564235000,41,TX,563987,41.0,19,12,563.987,,,
50n_20p_seed3,0.2,3,564293048,1,RX,563360,,19,13,563.36,1.0,41.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,565183000,38,TX,564559,38.0,20,12,564.559,,,
50n_20p_seed3,0.2,3,565203760,1,RX,564270,,20,13,564.27,1.0,38.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,565450000,7,TX,564846,7.0,18,11,564.846,,,
50n_20p_seed3,0.2,3,565494016,1,RX,564561,,18,12,564.561,1.0,7.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,565524000,29,TX,565333,29.0,18,12,565.333,,,
50n_20p_seed3,0.2,3,565532760,1,RX,564599,,18,13,564.599,1.0,29.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,566077000,20,TX,565791,20.0,18,12,565.791,,,
50n_20p_seed3,0.2,3,566119760,1,RX,565186,,18,13,565.186,1.0,20.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,566563000,44,TX,565816,44.0,19,12,565.816,,,
50n_20p_seed3,0.2,3,566597760,1,RX,565664,,19,13,565.664,1.0,44.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,567040000,10,TX,566677,10.0,19,12,566.677,,,
50n_20p_seed3,0.2,3,567112048,1,RX,566179,,19,13,566.179,1.0,10.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,567366000,21,TX,566374,21.0,19,12,566.374,,,
50n_20p_seed3,0.2,3,567374000,42,TX,567266,42.0,18,12,567.266,,,
50n_20p_seed3,0.2,3,567387048,1,RX,566454,,18,13,566.454,1.0,42.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,567403760,1,RX,566470,,19,13,566.47,1.0,21.0,96.0
50n_20p_seed3,0.2,3,567438000,43,TX,567003,43.0,18,12,567.003,,,
50n_20p_seed3,0.2,3,567505048,1,RX,566572,,18,13,566.572,1.0,43.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,567546000,5,TX,567407,5.0,17,11,567.407,,,
50n_20p_seed3,0.2,3,567589000,4,TX,567327,4.0,17,11,567.327,,,
50n_20p_seed3,0.2,3,567616016,1,RX,566683,,17,12,566.683,1.0,5.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,567643000,25,TX,566993,25.0,17,12,566.993,,,
50n_20p_seed3,0.2,3,567691016,1,RX,566758,,17,12,566.758,1.0,4.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,567729048,1,RX,566796,,17,13,566.796,1.0,25.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,568045000,31,TX,567803,31.0,19,12,567.803,,,
50n_20p_seed3,0.2,3,568052760,1,RX,567119,,19,13,567.119,1.0,31.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,568370000,12,TX,567704,12.0,19,12,567.704,,,
50n_20p_seed3,0.2,3,568446048,1,RX,567513,,19,13,567.513,1.0,12.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,568794000,37,TX,568621,37.0,17,12,568.621,,,
50n_20p_seed3,0.2,3,568817760,1,RX,567884,,17,13,567.884,1.0,37.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,569473000,28,TX,569454,28.0,18,12,569.454,,,
50n_20p_seed3,0.2,3,569488760,1,RX,568555,,18,13,568.555,1.0,28.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,570344000,13,TX,570026,13.0,17,12,570.026,,,
50n_20p_seed3,0.2,3,570349760,1,RX,569416,,17,13,569.416,1.0,13.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,571625000,19,TX,571360,19.0,20,12,571.36,,,
50n_20p_seed3,0.2,3,571661760,1,RX,570728,,20,13,570.728,1.0,19.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,572818000,17,TX,571844,17.0,18,12,571.844,,,
50n_20p_seed3,0.2,3,572833048,1,RX,571900,,18,13,571.9,1.0,17.0,56.0
50n_20p_seed3,0.2,3,573694000,9,TX,573497,9.0,17,11,573.497,,,
50n_20p_seed3,0.2,3,573769016,1,RX,572836,,17,12,572.836,1.0,9.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,573951000,18,TX,573583,18.0,17,12,573.583,,,
50n_20p_seed3,0.2,3,573994048,1,RX,573061,,17,13,573.061,1.0,18.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,574174000,16,TX,573342,16.0,19,12,573.342,,,
50n_20p_seed3,0.2,3,574220048,1,RX,573287,,19,13,573.287,1.0,16.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,574394000,35,TX,573506,35.0,19,12,573.506,,,
50n_20p_seed3,0.2,3,574425760,1,RX,573492,,19,13,573.492,1.0,35.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,574693000,11,TX,574668,11.0,18,12,574.668,,,
50n_20p_seed3,0.2,3,574727048,1,RX,573794,,18,13,573.794,1.0,11.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,575293000,39,TX,574679,39.0,19,12,574.679,,,
50n_20p_seed3,0.2,3,575305760,1,RX,574372,,19,13,574.372,1.0,39.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,575649000,47,TX,575210,47.0,17,12,575.21,,,
50n_20p_seed3,0.2,3,575671760,1,RX,574738,,17,13,574.738,1.0,47.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,575842000,30,TX,575790,30.0,19,12,575.79,,,
50n_20p_seed3,0.2,3,575858760,1,RX,574925,,19,13,574.925,1.0,30.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,576936000,46,TX,576493,46.0,18,12,576.493,,,
50n_20p_seed3,0.2,3,576967760,1,RX,576034,,18,13,576.034,1.0,46.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,577755000,14,TX,576962,14.0,17,12,576.962,,,
50n_20p_seed3,0.2,3,577761760,1,RX,576828,,17,13,576.828,1.0,14.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,577772000,34,TX,577483,34.0,18,12,577.483,,,
50n_20p_seed3,0.2,3,577828048,1,RX,576895,,18,13,576.895,1.0,34.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,579308000,36,TX,578557,36.0,19,12,578.557,,,
50n_20p_seed3,0.2,3,579327760,1,RX,578394,,19,13,578.394,1.0,36.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,579530000,24,TX,579266,24.0,20,12,579.266,,,
50n_20p_seed3,0.2,3,579543760,1,RX,578610,,20,13,578.61,1.0,24.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,579919000,33,TX,579761,33.0,17,12,579.761,,,
50n_20p_seed3,0.2,3,579991048,1,RX,579058,,17,13,579.058,1.0,33.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,580663000,2,TX,579900,2.0,18,11,579.9,,,
50n_20p_seed3,0.2,3,580725016,1,RX,579792,,18,12,579.792,1.0,2.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,581634000,26,TX,580843,26.0,17,12,580.843,,,
50n_20p_seed3,0.2,3,581655048,1,RX,580722,,17,13,580.722,1.0,26.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,583884000,22,TX,583071,22.0,20,12,583.071,,,
50n_20p_seed3,0.2,3,583915760,1,RX,582982,,20,13,582.982,1.0,22.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,583948000,3,TX,583494,3.0,19,11,583.494,,,
50n_20p_seed3,0.2,3,583982016,1,RX,583049,,19,12,583.049,1.0,3.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,585178000,6,TX,584631,6.0,18,11,584.631,,,
50n_20p_seed3,0.2,3,585210000,1,RX,584277,,18,12,584.277,1.0,6.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,587263000,49,TX,586694,49.0,20,12,586.694,,,
50n_20p_seed3,0.2,3,587305048,1,RX,586372,,20,13,586.372,1.0,49.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,587717000,15,TX,587685,15.0,17,12,587.685,,,
50n_20p_seed3,0.2,3,587760048,1,RX,586827,,17,13,586.827,1.0,15.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,588578000,43,TX,588143,43.0,19,12,588.143,,,
50n_20p_seed3,0.2,3,588636048,1,RX,587703,,19,13,587.703,1.0,43.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,588694000,50,TX,588204,50.0,20,12,588.204,,,
50n_20p_seed3,0.2,3,588730048,1,RX,587797,,20,13,587.797,1.0,50.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,589066000,8,TX,588950,8.0,19,11,588.95,,,
50n_20p_seed3,0.2,3,589126016,1,RX,588193,,19,12,588.193,1.0,8.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,589473000,20,TX,589187,20.0,19,12,589.187,,,
50n_20p_seed3,0.2,3,589513760,1,RX,588580,,19,13,588.58,1.0,20.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,590563000,45,TX,589756,45.0,21,12,589.756,,,
50n_20p_seed3,0.2,3,590605760,1,RX,589672,,21,13,589.672,1.0,45.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,590915000,41,TX,590667,41.0,20,12,590.667,,,
50n_20p_seed3,0.2,3,590972048,1,RX,590039,,20,13,590.039,1.0,41.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,591108000,32,TX,591001,32.0,19,12,591.001,,,
50n_20p_seed3,0.2,3,591113760,1,RX,590180,,19,13,590.18,1.0,32.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,591206000,23,TX,590403,23.0,21,12,590.403,,,
50n_20p_seed3,0.2,3,591226760,1,RX,590293,,21,13,590.293,1.0,23.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,591252000,27,TX,590627,27.0,18,12,590.627,,,
50n_20p_seed3,0.2,3,591284760,1,RX,590351,,18,13,590.351,1.0,27.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,592286000,7,TX,591682,7.0,19,11,591.682,,,
50n_20p_seed3,0.2,3,592336016,1,RX,591403,,19,12,591.403,1.0,7.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,593023000,40,TX,592825,40.0,19,12,592.825,,,
50n_20p_seed3,0.2,3,593041760,1,RX,592108,,19,13,592.108,1.0,40.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,593876000,19,TX,593611,19.0,21,12,593.611,,,
50n_20p_seed3,0.2,3,593893760,1,RX,592960,,21,13,592.96,1.0,19.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,593897000,38,TX,593273,38.0,21,12,593.273,,,
50n_20p_seed3,0.2,3,593936760,1,RX,593003,,21,13,593.003,1.0,38.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,594053000,5,TX,593914,5.0,18,11,593.914,,,
50n_20p_seed3,0.2,3,594122016,1,RX,593189,,18,12,593.189,1.0,5.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,594600000,29,TX,594409,29.0,19,12,594.409,,,
50n_20p_seed3,0.2,3,594640760,1,RX,593707,,19,13,593.707,1.0,29.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,594929000,12,TX,594263,12.0,20,12,594.263,,,
50n_20p_seed3,0.2,3,594974000,4,TX,594712,4.0,18,11,594.712,,,
50n_20p_seed3,0.2,3,594982048,1,RX,594049,,20,13,594.049,1.0,12.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,595042016,1,RX,594109,,18,12,594.109,1.0,4.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,595828000,10,TX,595465,10.0,20,12,595.465,,,
50n_20p_seed3,0.2,3,595900048,1,RX,594967,,20,13,594.967,1.0,10.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,595906000,11,TX,595881,11.0,19,12,595.881,,,
50n_20p_seed3,0.2,3,595972048,1,RX,595039,,19,13,595.039,1.0,11.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,596467000,17,TX,595493,17.0,19,12,595.493,,,
50n_20p_seed3,0.2,3,596521048,1,RX,595588,,19,13,595.588,1.0,17.0,95.0
50n_20p_seed3,0.2,3,597638000,42,TX,597530,42.0,19,12,597.53,,,
50n_20p_seed3,0.2,3,597664048,1,RX,596731,,19,13,596.731,1.0,42.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,598757000,18,TX,598389,18.0,18,12,598.389,,,
50n_20p_seed3,0.2,3,598803048,1,RX,597870,,18,13,597.87,1.0,18.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,599277000,13,TX,598959,13.0,18,12,598.959,,,
50n_20p_seed3,0.2,3,599294760,1,RX,598361,,18,13,598.361,1.0,13.0,1.8446744073709552e+19
50n_20p_seed3,0.2,3,599967000,16,TX,599135,16.0,20,12,599.135,,,
50n_20p_seed4,0.2,4,21633000,13,TX,21002,13.0,0,10,21.002,,,
50n_20p_seed4,0.2,4,21649000,21,TX,21325,21.0,0,10,21.325,,,
50n_20p_seed4,0.2,4,21654696,1,RX,20683,,0,11,20.683,1.0,21.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,21672696,1,RX,20701,,0,11,20.701,1.0,13.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,22194000,46,TX,22083,46.0,0,10,22.083,,,
50n_20p_seed4,0.2,4,22209736,1,RX,21238,,0,11,21.238,1.0,46.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,23552000,30,TX,22745,30.0,0,10,22.745,,,
50n_20p_seed4,0.2,4,23593696,1,RX,22622,,0,11,22.622,1.0,30.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,23995000,48,TX,23287,48.0,0,10,23.287,,,
50n_20p_seed4,0.2,4,24050984,1,RX,23079,,0,11,23.079,1.0,48.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,24093000,22,TX,23254,22.0,0,10,23.254,,,
50n_20p_seed4,0.2,4,24115696,1,RX,23144,,0,11,23.144,1.0,22.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,24122000,41,TX,23764,41.0,0,10,23.764,,,
50n_20p_seed4,0.2,4,24196984,1,RX,23225,,0,11,23.225,1.0,41.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,24339000,23,TX,24079,23.0,0,10,24.079,,,
50n_20p_seed4,0.2,4,24344696,1,RX,23373,,0,11,23.373,1.0,23.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,24442000,37,TX,24246,37.0,0,10,24.246,,,
50n_20p_seed4,0.2,4,24457696,1,RX,23486,,0,11,23.486,1.0,37.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,24897000,31,TX,24704,31.0,0,10,24.704,,,
50n_20p_seed4,0.2,4,24925696,1,RX,23954,,0,11,23.954,1.0,31.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,25867000,27,TX,25400,27.0,0,10,25.4,,,
50n_20p_seed4,0.2,4,25899696,1,RX,24928,,0,11,24.928,1.0,27.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,27700000,38,TX,26951,38.0,0,10,26.951,,,
50n_20p_seed4,0.2,4,27709696,1,RX,26738,,0,11,26.738,1.0,38.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,28424000,33,TX,28133,33.0,0,10,28.133,,,
50n_20p_seed4,0.2,4,28465984,1,RX,27494,,0,11,27.494,1.0,33.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,29183000,49,TX,28802,49.0,0,10,28.802,,,
50n_20p_seed4,0.2,4,29216000,7,TX,28879,7.0,0,9,28.879,,,
50n_20p_seed4,0.2,4,29237984,1,RX,28266,,0,11,28.266,1.0,49.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,29267952,1,RX,28296,,0,10,28.296,1.0,7.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,29736000,20,TX,28893,20.0,0,10,28.893,,,
50n_20p_seed4,0.2,4,29780696,1,RX,28809,,0,11,28.809,1.0,20.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,29999000,6,TX,29299,6.0,0,9,29.299,,,
50n_20p_seed4,0.2,4,30078952,1,RX,29107,,0,10,29.107,1.0,6.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,30085000,19,TX,29563,19.0,0,10,29.563,,,
50n_20p_seed4,0.2,4,30126696,1,RX,29155,,0,11,29.155,1.0,19.0,1.8446744073709552e+19
50n_20p_seed4,0.2,4,31027000,45,TX,30034,45.0,0,10,30.034,,,
50n_20p_seed4,0.2,4,31066696,1,RX,30095,,0,11,30.095,1.0,45.0,61.0
50n_20p_seed4,0.2,4,31391000,4,TX,31376,4.0,0,9,31.376,,,
50n_20p_seed4,0.2,4,31422000,28,TX,31126,28.0,0,10,31.126,,,
