scenario,attack_ratio,seed,sim_time_us,mote,record_type,time_ticks,node,seq,bytes,time_s,root,sender,delay_ticks
50n_30p_seed1,0.3,1,175154728,1,RX,174606,,5,12,174.606,1.0,38.0,437.0
50n_30p_seed1,0.3,1,176245000,3,TX,175604,3.0,4,10,175.604,,,
50n_30p_seed1,0.3,1,176253000,33,TX,176145,33.0,6,11,176.145,,,
50n_30p_seed1,0.3,1,176278984,1,RX,175730,,4,11,175.73,1.0,3.0,126.0
50n_30p_seed1,0.3,1,176300016,1,RX,175752,,6,12,175.752,1.0,33.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,176387000,15,TX,176042,15.0,4,11,176.042,,,
50n_30p_seed1,0.3,1,176429728,1,RX,175881,,4,12,175.881,1.0,15.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,177193000,22,TX,176473,22.0,5,11,176.473,,,
50n_30p_seed1,0.3,1,177234728,1,RX,176686,,5,12,176.686,1.0,22.0,213.0
50n_30p_seed1,0.3,1,177896000,10,TX,177595,10.0,5,11,177.595,,,
50n_30p_seed1,0.3,1,177944016,1,RX,177396,,5,12,177.396,1.0,10.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,178259000,19,TX,177891,19.0,5,11,177.891,,,
50n_30p_seed1,0.3,1,178303016,1,RX,177755,,5,12,177.755,1.0,19.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,179601000,5,TX,179537,5.0,5,10,179.537,,,
50n_30p_seed1,0.3,1,179690984,1,RX,179142,,5,11,179.142,1.0,5.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,180020000,29,TX,179983,29.0,5,11,179.983,,,
50n_30p_seed1,0.3,1,180039728,1,RX,179491,,5,12,179.491,1.0,29.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,182578000,13,TX,182038,13.0,5,11,182.038,,,
50n_30p_seed1,0.3,1,182589728,1,RX,182041,,5,12,182.041,1.0,13.0,3.0
50n_30p_seed1,0.3,1,183060000,47,TX,182636,47.0,5,11,182.636,,,
50n_30p_seed1,0.3,1,183103728,1,RX,182555,,5,12,182.555,1.0,47.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,183787000,2,TX,183023,2.0,5,10,183.023,,,
50n_30p_seed1,0.3,1,183832984,1,RX,183284,,5,11,183.284,1.0,2.0,261.0
50n_30p_seed1,0.3,1,184061000,24,TX,183882,24.0,4,11,183.882,,,
50n_30p_seed1,0.3,1,184115016,1,RX,183567,,4,12,183.567,1.0,24.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,184407000,44,TX,183987,44.0,6,11,183.987,,,
50n_30p_seed1,0.3,1,184473016,1,RX,183925,,6,12,183.925,1.0,44.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,184672000,40,TX,184470,40.0,6,11,184.47,,,
50n_30p_seed1,0.3,1,184714728,1,RX,184166,,6,12,184.166,1.0,40.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,185609000,32,TX,184867,32.0,6,11,184.867,,,
50n_30p_seed1,0.3,1,185648728,1,RX,185100,,6,12,185.1,1.0,32.0,233.0
50n_30p_seed1,0.3,1,185777000,31,TX,185064,31.0,6,11,185.064,,,
50n_30p_seed1,0.3,1,185794728,1,RX,185246,,6,12,185.246,1.0,31.0,182.0
50n_30p_seed1,0.3,1,186683000,34,TX,185848,34.0,6,11,185.848,,,
50n_30p_seed1,0.3,1,186724016,1,RX,186176,,6,12,186.176,1.0,34.0,328.0
50n_30p_seed1,0.3,1,186824000,42,TX,185988,42.0,6,11,185.988,,,
50n_30p_seed1,0.3,1,186868016,1,RX,186320,,6,12,186.32,1.0,42.0,332.0
50n_30p_seed1,0.3,1,187140000,18,TX,186889,18.0,5,11,186.889,,,
50n_30p_seed1,0.3,1,187189016,1,RX,186641,,5,12,186.641,1.0,18.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,187237000,23,TX,186948,23.0,5,11,186.948,,,
50n_30p_seed1,0.3,1,187274728,1,RX,186726,,5,12,186.726,1.0,23.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,187692000,17,TX,187607,17.0,5,11,187.607,,,
50n_30p_seed1,0.3,1,187756016,1,RX,187208,,5,12,187.208,1.0,17.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,188037000,9,TX,187798,9.0,5,10,187.798,,,
50n_30p_seed1,0.3,1,188084984,1,RX,187536,,5,11,187.536,1.0,9.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,188265000,41,TX,187876,41.0,6,11,187.876,,,
50n_30p_seed1,0.3,1,188285016,1,RX,187737,,6,12,187.737,1.0,41.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,188987000,16,TX,188126,16.0,6,11,188.126,,,
50n_30p_seed1,0.3,1,189032016,1,RX,188484,,6,12,188.484,1.0,16.0,358.0
50n_30p_seed1,0.3,1,190072000,36,TX,189389,36.0,5,11,189.389,,,
50n_30p_seed1,0.3,1,190089728,1,RX,189541,,5,12,189.541,1.0,36.0,152.0
50n_30p_seed1,0.3,1,190183000,26,TX,189757,26.0,5,11,189.757,,,
50n_30p_seed1,0.3,1,190256016,1,RX,189708,,5,12,189.708,1.0,26.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,190817000,48,TX,190528,48.0,6,11,190.528,,,
50n_30p_seed1,0.3,1,190842016,1,RX,190294,,6,12,190.294,1.0,48.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,191429000,43,TX,191216,43.0,6,11,191.216,,,
50n_30p_seed1,0.3,1,191463016,1,RX,190915,,6,12,190.915,1.0,43.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,193851000,46,TX,193651,46.0,7,11,193.651,,,
50n_30p_seed1,0.3,1,193881728,1,RX,193333,,7,12,193.333,1.0,46.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,194005000,8,TX,193099,8.0,6,10,193.099,,,
50n_30p_seed1,0.3,1,194071984,1,RX,193523,,6,11,193.523,1.0,8.0,424.0
50n_30p_seed1,0.3,1,194145000,14,TX,193454,14.0,5,11,193.454,,,
50n_30p_seed1,0.3,1,194158728,1,RX,193610,,5,12,193.61,1.0,14.0,156.0
50n_30p_seed1,0.3,1,194991000,49,TX,194297,49.0,5,11,194.297,,,
50n_30p_seed1,0.3,1,195032016,1,RX,194484,,5,12,194.484,1.0,49.0,187.0
50n_30p_seed1,0.3,1,195832000,28,TX,195412,28.0,6,11,195.412,,,
50n_30p_seed1,0.3,1,195847728,1,RX,195299,,6,12,195.299,1.0,28.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,196166000,21,TX,195241,21.0,5,11,195.241,,,
50n_30p_seed1,0.3,1,196194728,1,RX,195646,,5,12,195.646,1.0,21.0,405.0
50n_30p_seed1,0.3,1,196472000,35,TX,195861,35.0,6,11,195.861,,,
50n_30p_seed1,0.3,1,196544016,1,RX,195996,,6,12,195.996,1.0,35.0,135.0
50n_30p_seed1,0.3,1,196812000,27,TX,196147,27.0,5,11,196.147,,,
50n_30p_seed1,0.3,1,196845728,1,RX,196297,,5,12,196.297,1.0,27.0,150.0
50n_30p_seed1,0.3,1,197940000,33,TX,197832,33.0,7,11,197.832,,,
50n_30p_seed1,0.3,1,197980000,10,TX,197679,10.0,6,11,197.679,,,
50n_30p_seed1,0.3,1,197997016,1,RX,197449,,6,12,197.449,1.0,10.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,198016016,1,RX,197468,,7,12,197.468,1.0,33.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,199324000,19,TX,198956,19.0,6,11,198.956,,,
50n_30p_seed1,0.3,1,199405016,1,RX,198857,,6,12,198.857,1.0,19.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,199796000,5,TX,199732,5.0,6,10,199.732,,,
50n_30p_seed1,0.3,1,199836984,1,RX,199288,,6,11,199.288,1.0,5.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,200490000,39,TX,200352,39.0,5,11,200.352,,,
50n_30p_seed1,0.3,1,200500728,1,RX,199952,,5,12,199.952,1.0,39.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,200763000,12,TX,199765,12.0,5,11,199.765,,,
50n_30p_seed1,0.3,1,200838016,1,RX,200290,,5,12,200.29,1.0,12.0,525.0
50n_30p_seed1,0.3,1,200999000,50,TX,200002,50.0,5,11,200.002,,,
50n_30p_seed1,0.3,1,201093016,1,RX,200545,,5,12,200.545,1.0,50.0,543.0
50n_30p_seed1,0.3,1,201468000,25,TX,200986,25.0,5,11,200.986,,,
50n_30p_seed1,0.3,1,201558016,1,RX,201010,,5,12,201.01,1.0,25.0,24.0
50n_30p_seed1,0.3,1,201867000,11,TX,201731,11.0,5,11,201.731,,,
50n_30p_seed1,0.3,1,201893016,1,RX,201345,,5,12,201.345,1.0,11.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,202313000,4,TX,201343,4.0,5,10,201.343,,,
50n_30p_seed1,0.3,1,202371984,1,RX,201823,,5,11,201.823,1.0,4.0,480.0
50n_30p_seed1,0.3,1,202555000,22,TX,201835,22.0,6,11,201.835,,,
50n_30p_seed1,0.3,1,202581728,1,RX,202033,,6,12,202.033,1.0,22.0,198.0
50n_30p_seed1,0.3,1,203165000,20,TX,203153,20.0,6,11,203.153,,,
50n_30p_seed1,0.3,1,203201728,1,RX,202653,,6,12,202.653,1.0,20.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,203277000,47,TX,202853,47.0,6,11,202.853,,,
50n_30p_seed1,0.3,1,203284728,1,RX,202736,,6,12,202.736,1.0,47.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,203415000,29,TX,203378,29.0,6,11,203.378,,,
50n_30p_seed1,0.3,1,203440728,1,RX,202892,,6,12,202.892,1.0,29.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,204913000,37,TX,204731,37.0,5,11,204.731,,,
50n_30p_seed1,0.3,1,204942728,1,RX,204394,,5,12,204.394,1.0,37.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,205688000,13,TX,205148,13.0,6,11,205.148,,,
50n_30p_seed1,0.3,1,205698728,1,RX,205150,,6,12,205.15,1.0,13.0,2.0
50n_30p_seed1,0.3,1,206041000,2,TX,205277,2.0,6,10,205.277,,,
50n_30p_seed1,0.3,1,206122984,1,RX,205574,,6,11,205.574,1.0,2.0,297.0
50n_30p_seed1,0.3,1,206419000,6,TX,205605,6.0,6,10,205.605,,,
50n_30p_seed1,0.3,1,206482984,1,RX,205934,,6,11,205.934,1.0,6.0,329.0
50n_30p_seed1,0.3,1,207543000,42,TX,206707,42.0,7,11,206.707,,,
50n_30p_seed1,0.3,1,207618016,1,RX,207070,,7,12,207.07,1.0,42.0,363.0
50n_30p_seed1,0.3,1,207695000,3,TX,207054,3.0,5,10,207.054,,,
50n_30p_seed1,0.3,1,207731000,17,TX,207646,17.0,6,11,207.646,,,
50n_30p_seed1,0.3,1,207732984,1,RX,207184,,5,11,207.184,1.0,3.0,130.0
50n_30p_seed1,0.3,1,207798016,1,RX,207250,,6,12,207.25,1.0,17.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,207833000,32,TX,207091,32.0,7,11,207.091,,,
50n_30p_seed1,0.3,1,207877728,1,RX,207329,,7,12,207.329,1.0,32.0,238.0
50n_30p_seed1,0.3,1,208265000,30,TX,208214,30.0,6,11,208.214,,,
50n_30p_seed1,0.3,1,208298728,1,RX,207750,,6,12,207.75,1.0,30.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,209174000,45,TX,208383,45.0,5,11,208.383,,,
50n_30p_seed1,0.3,1,209185728,1,RX,208637,,5,12,208.637,1.0,45.0,254.0
50n_30p_seed1,0.3,1,209464000,7,TX,208960,7.0,5,10,208.96,,,
50n_30p_seed1,0.3,1,209504984,1,RX,208956,,5,11,208.956,1.0,7.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,210094000,15,TX,209749,15.0,5,11,209.749,,,
50n_30p_seed1,0.3,1,210137728,1,RX,209589,,5,12,209.589,1.0,15.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,210409000,9,TX,210170,9.0,6,10,210.17,,,
50n_30p_seed1,0.3,1,210452984,1,RX,209904,,6,11,209.904,1.0,9.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,211171000,26,TX,210745,26.0,6,11,210.745,,,
50n_30p_seed1,0.3,1,211241016,1,RX,210693,,6,12,210.693,1.0,26.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,211351000,40,TX,211149,40.0,7,11,211.149,,,
50n_30p_seed1,0.3,1,211387728,1,RX,210839,,7,12,210.839,1.0,40.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,211760000,38,TX,210790,38.0,6,11,210.79,,,
50n_30p_seed1,0.3,1,211796728,1,RX,211248,,6,12,211.248,1.0,38.0,458.0
50n_30p_seed1,0.3,1,214476000,8,TX,213570,8.0,7,10,213.57,,,
50n_30p_seed1,0.3,1,214513936,1,RX,213965,,7,11,213.965,1.0,8.0,395.0
50n_30p_seed1,0.3,1,216055000,43,TX,215842,43.0,7,11,215.842,,,
50n_30p_seed1,0.3,1,216107016,1,RX,215559,,7,12,215.559,1.0,43.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,217504000,27,TX,216839,27.0,6,11,216.839,,,
50n_30p_seed1,0.3,1,217515728,1,RX,216967,,6,12,216.967,1.0,27.0,128.0
50n_30p_seed1,0.3,1,218232000,10,TX,217931,10.0,7,11,217.931,,,
50n_30p_seed1,0.3,1,218267016,1,RX,217719,,7,12,217.719,1.0,10.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,218572000,36,TX,217889,36.0,6,11,217.889,,,
50n_30p_seed1,0.3,1,218591728,1,RX,218043,,6,12,218.043,1.0,36.0,154.0
50n_30p_seed1,0.3,1,218615000,34,TX,217780,34.0,7,11,217.78,,,
50n_30p_seed1,0.3,1,218673016,1,RX,218125,,7,12,218.125,1.0,34.0,345.0
50n_30p_seed1,0.3,1,220256000,21,TX,219331,21.0,6,11,219.331,,,
50n_30p_seed1,0.3,1,220270728,1,RX,219722,,6,12,219.722,1.0,21.0,391.0
50n_30p_seed1,0.3,1,220483000,16,TX,219622,16.0,7,11,219.622,,,
50n_30p_seed1,0.3,1,220501016,1,RX,219953,,7,12,219.953,1.0,16.0,331.0
50n_30p_seed1,0.3,1,221577000,39,TX,221439,39.0,6,11,221.439,,,
50n_30p_seed1,0.3,1,221640728,1,RX,221092,,6,12,221.092,1.0,39.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,221739000,33,TX,221631,33.0,8,11,221.631,,,
50n_30p_seed1,0.3,1,221783016,1,RX,221235,,8,12,221.235,1.0,33.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,221805000,44,TX,221385,44.0,7,11,221.385,,,
50n_30p_seed1,0.3,1,221859016,1,RX,221311,,7,12,221.311,1.0,44.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,222555000,31,TX,221842,31.0,7,11,221.842,,,
50n_30p_seed1,0.3,1,222580728,1,RX,222032,,7,12,222.032,1.0,31.0,190.0
50n_30p_seed1,0.3,1,223149000,41,TX,222760,41.0,7,11,222.76,,,
50n_30p_seed1,0.3,1,223153000,23,TX,222864,23.0,6,11,222.864,,,
50n_30p_seed1,0.3,1,223198728,1,RX,222650,,6,12,222.65,1.0,23.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,223208016,1,RX,222660,,7,12,222.66,1.0,41.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,223225000,48,TX,222936,48.0,7,11,222.936,,,
50n_30p_seed1,0.3,1,223267000,20,TX,223255,20.0,7,11,223.255,,,
50n_30p_seed1,0.3,1,223273016,1,RX,222725,,7,12,222.725,1.0,48.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,223279728,1,RX,222731,,7,12,222.731,1.0,20.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,223440000,4,TX,222470,4.0,6,10,222.47,,,
50n_30p_seed1,0.3,1,223482984,1,RX,222934,,6,11,222.934,1.0,4.0,464.0
50n_30p_seed1,0.3,1,223524000,24,TX,223345,24.0,5,11,223.345,,,
50n_30p_seed1,0.3,1,223557016,1,RX,223009,,5,12,223.009,1.0,24.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,224416000,18,TX,224165,18.0,6,11,224.165,,,
50n_30p_seed1,0.3,1,224485016,1,RX,223937,,6,12,223.937,1.0,18.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,225158000,14,TX,224467,14.0,6,11,224.467,,,
50n_30p_seed1,0.3,1,225203728,1,RX,224655,,6,12,224.655,1.0,14.0,188.0
50n_30p_seed1,0.3,1,226466000,46,TX,226266,46.0,8,11,226.266,,,
50n_30p_seed1,0.3,1,226502728,1,RX,225954,,8,12,225.954,1.0,46.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,227759000,29,TX,227722,29.0,7,11,227.722,,,
50n_30p_seed1,0.3,1,227772728,1,RX,227224,,7,12,227.224,1.0,29.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,229059000,37,TX,228877,37.0,6,11,228.877,,,
50n_30p_seed1,0.3,1,229094728,1,RX,228546,,6,12,228.546,1.0,37.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,229146000,11,TX,229010,11.0,6,11,229.01,,,
50n_30p_seed1,0.3,1,229204016,1,RX,228656,,6,12,228.656,1.0,11.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,229437000,50,TX,228440,50.0,6,11,228.44,,,
50n_30p_seed1,0.3,1,229547016,1,RX,228999,,6,12,228.999,1.0,50.0,559.0
50n_30p_seed1,0.3,1,229720000,28,TX,229300,28.0,7,11,229.3,,,
50n_30p_seed1,0.3,1,229743728,1,RX,229195,,7,12,229.195,1.0,28.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,230240000,25,TX,229758,25.0,6,11,229.758,,,
50n_30p_seed1,0.3,1,230276016,1,RX,229728,,6,12,229.728,1.0,25.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,230413000,12,TX,229415,12.0,6,11,229.415,,,
50n_30p_seed1,0.3,1,230451016,1,RX,229903,,6,12,229.903,1.0,12.0,488.0
50n_30p_seed1,0.3,1,231694000,3,TX,231053,3.0,6,10,231.053,,,
50n_30p_seed1,0.3,1,231753984,1,RX,231205,,6,11,231.205,1.0,3.0,152.0
50n_30p_seed1,0.3,1,232315000,35,TX,231704,35.0,7,11,231.704,,,
50n_30p_seed1,0.3,1,232384016,1,RX,231836,,7,12,231.836,1.0,35.0,132.0
50n_30p_seed1,0.3,1,232540000,2,TX,231776,2.0,7,10,231.776,,,
50n_30p_seed1,0.3,1,232641984,1,RX,232093,,7,11,232.093,1.0,2.0,317.0
50n_30p_seed1,0.3,1,232795000,5,TX,232731,5.0,7,10,232.731,,,
50n_30p_seed1,0.3,1,232814984,1,RX,232266,,7,11,232.266,1.0,5.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,233838000,9,TX,233599,9.0,7,10,233.599,,,
50n_30p_seed1,0.3,1,233872984,1,RX,233324,,7,11,233.324,1.0,9.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,234246000,49,TX,233552,49.0,6,11,233.552,,,
50n_30p_seed1,0.3,1,234289016,1,RX,233741,,6,12,233.741,1.0,49.0,189.0
50n_30p_seed1,0.3,1,234401000,6,TX,233587,6.0,7,10,233.587,,,
50n_30p_seed1,0.3,1,234451936,1,RX,233903,,7,11,233.903,1.0,6.0,316.0
50n_30p_seed1,0.3,1,235021000,47,TX,234597,47.0,7,11,234.597,,,
50n_30p_seed1,0.3,1,235051728,1,RX,234503,,7,12,234.503,1.0,47.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,235357000,26,TX,234931,26.0,7,11,234.931,,,
50n_30p_seed1,0.3,1,235407016,1,RX,234859,,7,12,234.859,1.0,26.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,235771000,42,TX,234935,42.0,8,11,234.935,,,
50n_30p_seed1,0.3,1,235848016,1,RX,235300,,8,12,235.3,1.0,42.0,365.0
50n_30p_seed1,0.3,1,236635000,19,TX,236267,19.0,7,11,236.267,,,
50n_30p_seed1,0.3,1,236682016,1,RX,236134,,7,12,236.134,1.0,19.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,237821000,45,TX,237030,45.0,6,11,237.03,,,
50n_30p_seed1,0.3,1,237848728,1,RX,237300,,6,12,237.3,1.0,45.0,270.0
50n_30p_seed1,0.3,1,238644000,43,TX,238431,43.0,8,11,238.431,,,
50n_30p_seed1,0.3,1,238673016,1,RX,238125,,8,12,238.125,1.0,43.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,240159000,8,TX,239253,8.0,8,10,239.253,,,
50n_30p_seed1,0.3,1,240204984,1,RX,239656,,8,11,239.656,1.0,8.0,403.0
50n_30p_seed1,0.3,1,241154000,13,TX,240614,13.0,7,11,240.614,,,
50n_30p_seed1,0.3,1,241180728,1,RX,240632,,7,12,240.632,1.0,13.0,18.0
50n_30p_seed1,0.3,1,241729000,21,TX,240804,21.0,7,11,240.804,,,
50n_30p_seed1,0.3,1,241753728,1,RX,241205,,7,12,241.205,1.0,21.0,401.0
50n_30p_seed1,0.3,1,242382000,22,TX,241662,22.0,7,11,241.662,,,
50n_30p_seed1,0.3,1,242396728,1,RX,241848,,7,12,241.848,1.0,22.0,186.0
50n_30p_seed1,0.3,1,245722000,41,TX,245333,41.0,8,11,245.333,,,
50n_30p_seed1,0.3,1,245743000,44,TX,245323,44.0,8,11,245.323,,,
50n_30p_seed1,0.3,1,245764016,1,RX,245216,,8,12,245.216,1.0,44.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,245798016,1,RX,245250,,8,12,245.25,1.0,41.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,246180000,32,TX,245438,32.0,8,11,245.438,,,
50n_30p_seed1,0.3,1,246186728,1,RX,245638,,8,12,245.638,1.0,32.0,200.0
50n_30p_seed1,0.3,1,246461000,38,TX,245491,38.0,7,11,245.491,,,
50n_30p_seed1,0.3,1,246466728,1,RX,245918,,7,12,245.918,1.0,38.0,427.0
50n_30p_seed1,0.3,1,246491000,15,TX,246146,15.0,6,11,246.146,,,
50n_30p_seed1,0.3,1,246501728,1,RX,245953,,6,12,245.953,1.0,15.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,246709000,17,TX,246624,17.0,7,11,246.624,,,
50n_30p_seed1,0.3,1,246766016,1,RX,246218,,7,12,246.218,1.0,17.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,246933000,30,TX,246882,30.0,7,11,246.882,,,
50n_30p_seed1,0.3,1,246953728,1,RX,246405,,7,12,246.405,1.0,30.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,247490000,48,TX,247201,48.0,8,11,247.201,,,
50n_30p_seed1,0.3,1,247552016,1,RX,247004,,8,12,247.004,1.0,48.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,248400000,40,TX,248198,40.0,8,11,248.198,,,
50n_30p_seed1,0.3,1,248426728,1,RX,247878,,8,12,247.878,1.0,40.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,248516000,31,TX,247803,31.0,8,11,247.803,,,
50n_30p_seed1,0.3,1,248553728,1,RX,248005,,8,12,248.005,1.0,31.0,202.0
50n_30p_seed1,0.3,1,249054000,10,TX,248753,10.0,8,11,248.753,,,
50n_30p_seed1,0.3,1,249124016,1,RX,248576,,8,12,248.576,1.0,10.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,249215000,7,TX,248711,7.0,6,10,248.711,,,
50n_30p_seed1,0.3,1,249315984,1,RX,248767,,6,11,248.767,1.0,7.0,56.0
50n_30p_seed1,0.3,1,250132000,50,TX,249135,50.0,7,11,249.135,,,
50n_30p_seed1,0.3,1,250199016,1,RX,249651,,7,12,249.651,1.0,50.0,516.0
50n_30p_seed1,0.3,1,251272000,11,TX,251136,11.0,7,11,251.136,,,
50n_30p_seed1,0.3,1,251279000,34,TX,250444,34.0,8,11,250.444,,,
50n_30p_seed1,0.3,1,251313016,1,RX,250765,,7,12,250.765,1.0,11.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,251335016,1,RX,250787,,8,12,250.787,1.0,34.0,343.0
50n_30p_seed1,0.3,1,252367000,33,TX,252259,33.0,9,11,252.259,,,
50n_30p_seed1,0.3,1,252433016,1,RX,251885,,9,12,251.885,1.0,33.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,252863000,18,TX,252612,18.0,7,11,252.612,,,
50n_30p_seed1,0.3,1,252884000,1,RX,252336,,7,12,252.336,1.0,18.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,253133000,36,TX,252450,36.0,7,11,252.45,,,
50n_30p_seed1,0.3,1,253138728,1,RX,252590,,7,12,252.59,1.0,36.0,140.0
50n_30p_seed1,0.3,1,254117000,23,TX,253828,23.0,7,11,253.828,,,
50n_30p_seed1,0.3,1,254135728,1,RX,253587,,7,12,253.587,1.0,23.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,254506000,27,TX,253841,27.0,7,11,253.841,,,
50n_30p_seed1,0.3,1,254511728,1,RX,253963,,7,12,253.963,1.0,27.0,122.0
50n_30p_seed1,0.3,1,254627000,14,TX,253936,14.0,7,11,253.936,,,
50n_30p_seed1,0.3,1,254671728,1,RX,254123,,7,12,254.123,1.0,14.0,187.0
50n_30p_seed1,0.3,1,254961000,3,TX,254320,3.0,7,10,254.32,,,
50n_30p_seed1,0.3,1,255002984,1,RX,254454,,7,11,254.454,1.0,3.0,134.0
50n_30p_seed1,0.3,1,255244000,16,TX,254383,16.0,8,11,254.383,,,
50n_30p_seed1,0.3,1,255326016,1,RX,254778,,8,12,254.778,1.0,16.0,395.0
50n_30p_seed1,0.3,1,256257000,26,TX,255831,26.0,8,11,255.831,,,
50n_30p_seed1,0.3,1,256330016,1,RX,255782,,8,12,255.782,1.0,26.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,258779000,20,TX,258767,20.0,8,11,258.767,,,
50n_30p_seed1,0.3,1,258814728,1,RX,258266,,8,12,258.266,1.0,20.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,259746000,24,TX,259567,24.0,6,11,259.567,,,
50n_30p_seed1,0.3,1,259800016,1,RX,259252,,6,12,259.252,1.0,24.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,260308000,4,TX,259338,4.0,7,10,259.338,,,
50n_30p_seed1,0.3,1,260390984,1,RX,259842,,7,11,259.842,1.0,4.0,504.0
50n_30p_seed1,0.3,1,260696000,39,TX,260558,39.0,7,11,260.558,,,
50n_30p_seed1,0.3,1,260715728,1,RX,260167,,7,12,260.167,1.0,39.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,261846000,6,TX,261032,6.0,8,10,261.032,,,
50n_30p_seed1,0.3,1,261904984,1,RX,261356,,8,11,261.356,1.0,6.0,324.0
50n_30p_seed1,0.3,1,262365000,37,TX,262183,37.0,7,11,262.183,,,
50n_30p_seed1,0.3,1,262380728,1,RX,261832,,7,12,261.832,1.0,37.0,1.8446744073709552e+19
50n_30p_seed1,0.3,1,262854000,35,TX,262243,35.0,8,11,262.243,,,
50n_30p_seed1,0.3,1,262887016,1,RX,262339,,8,12,262.339,1.0,35.0,96.0
50n_30p_seed1,0.3,1,263375000,25,TX,262893,25.0,7,11,262.893,,,
50n_30p_seed1,0.3,1,263418000,9,TX,263179,9.0,8,10,263.179,,,
50n_30p_seed1,0.3,1,263451016,1,RX,262903,,7,12,262.903,1.0,25.0,10.0
50n_30p_seed1,0.3,1,263470984,1,RX,262922,,8,11,262.922,1.0,9.0,1.8446744073709552e+19
