scenario,attack_ratio,seed,sim_time_us,mote,record_type,event,time_ticks,node,role,attack,seq,rank,dag_rank,parent,parent_rank,parent_metric,etx,rssi,nbrs,delay_ticks,time_s,bucket_end_s,snapshot_id,advertised_rank,actual_rank_from_dio,rank_decrement,rank_delta,tx_count,rx_success_count,mean_delivery_delay_ticks,pdr
50n_20p_seed1,0.2,1,240742000,32,TRACE,periodic,240000,32,attacker,1,8,256,2,1,128,128,128,-81,18,0,240.0,240,50n_20p_seed1_t00240,128.0,256.0,512.0,128.0,2,2,204.0,1.0
50n_20p_seed1,0.2,1,230109000,33,TRACE,periodic,230001,33,attacker,1,7,283,2,47,128,155,155,-92,13,0,230.001,240,50n_20p_seed1_t00240,128.0,283.0,512.0,155.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,230836000,34,TRACE,periodic,230001,34,benign,0,8,314,2,36,128,186,186,-71,11,0,230.001,240,50n_20p_seed1_t00240,314.0,314.0,,0.0,2,2,366.5,1.0
50n_20p_seed1,0.2,1,230612000,35,TRACE,periodic,230001,35,benign,0,7,280,2,29,128,152,152,-81,16,0,230.001,240,50n_20p_seed1_t00240,280.0,280.0,,0.0,2,2,146.0,1.0
50n_20p_seed1,0.2,1,230684000,36,TRACE,periodic,230001,36,attacker,1,8,261,2,1,128,133,133,-66,18,0,230.001,240,50n_20p_seed1_t00240,128.0,262.0,512.0,134.0,2,2,165.5,1.0
50n_20p_seed1,0.2,1,230183000,37,TRACE,periodic,230001,37,benign,0,7,296,2,1,128,168,168,-42,18,0,230.001,240,50n_20p_seed1_t00240,296.0,296.0,,0.0,1,2,1.8446744073709552e+19,2.0
50n_20p_seed1,0.2,1,230971000,38,TRACE,periodic,230001,38,attacker,1,7,296,2,1,128,168,168,-49,19,0,230.001,240,50n_20p_seed1_t00240,128.0,296.0,512.0,168.0,1,1,457.0,1.0
50n_20p_seed1,0.2,1,230139000,39,TRACE,periodic,230001,39,benign,0,7,271,2,1,128,143,143,-73,18,0,230.001,240,50n_20p_seed1_t00240,271.0,271.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,230203000,40,TRACE,periodic,230001,40,benign,0,8,272,2,1,128,144,144,-90,16,0,230.001,240,50n_20p_seed1_t00240,272.0,272.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,230390000,41,TRACE,periodic,230001,41,benign,0,8,431,3,39,271,160,160,-64,10,0,230.001,240,50n_20p_seed1_t00240,431.0,431.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,230837000,42,TRACE,periodic,230001,42,benign,0,7,283,2,36,128,155,155,-78,8,0,230.001,240,50n_20p_seed1_t00240,283.0,283.0,,0.0,1,1,348.0,1.0
50n_20p_seed1,0.2,1,236315000,43,TRACE,tx,236102,43,benign,0,8,292,2,36,128,164,164,-52,12,0,236.102,240,50n_20p_seed1_t00240,292.0,292.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,231091000,44,TRACE,tx,230671,44,attacker,1,7,264,2,29,128,136,136,-91,13,0,230.671,240,50n_20p_seed1_t00240,128.0,265.0,512.0,137.0,3,3,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,236380000,45,TRACE,tx,235589,45,benign,0,7,280,2,1,128,152,152,-81,13,0,235.589,240,50n_20p_seed1_t00240,280.0,280.0,,0.0,2,2,260.5,1.0
50n_20p_seed1,0.2,1,230490000,46,TRACE,tx,230290,46,benign,0,8,277,2,1,128,149,149,-82,15,0,230.29,240,50n_20p_seed1_t00240,277.0,277.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,230425000,47,TRACE,periodic,230001,47,attacker,1,7,265,2,1,128,137,137,-92,14,0,230.001,240,50n_20p_seed1_t00240,128.0,266.0,512.0,138.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,230290000,48,TRACE,periodic,230001,48,benign,0,7,278,2,32,128,150,150,-84,10,0,230.001,240,50n_20p_seed1_t00240,278.0,278.0,,0.0,2,1,1.8446744073709552e+19,0.5
50n_20p_seed1,0.2,1,238108000,49,TRACE,tx,237414,49,benign,0,6,277,2,32,128,149,149,-91,7,0,237.414,240,50n_20p_seed1_t00240,277.0,277.0,,0.0,3,3,194.33333333333334,1.0
50n_20p_seed1,0.2,1,230998000,50,TRACE,periodic,230001,50,attacker,1,7,286,2,44,128,158,158,-73,5,0,230.001,240,50n_20p_seed1_t00240,128.0,286.0,512.0,158.0,2,2,507.5,1.0
50n_20p_seed1,0.2,1,299364016,1,TRACE,rx,298816,1,root,0,9,128,1,0,65535,65535,65535,32767,21,478,298.816,300,50n_20p_seed1_t00300,128.0,128.0,,0.0,0,0,0.0,0.0
50n_20p_seed1,0.2,1,298144000,2,TRACE,tx,297380,2,benign,0,9,415,3,19,265,150,150,-75,7,0,297.38,300,50n_20p_seed1_t00300,415.0,415.0,,0.0,3,3,299.6666666666667,1.0
50n_20p_seed1,0.2,1,291821000,3,TRACE,tx,291180,3,benign,0,8,272,2,6,128,144,144,-91,11,0,291.18,300,50n_20p_seed1_t00300,272.0,272.0,,0.0,2,2,163.0,1.0
50n_20p_seed1,0.2,1,290971000,4,TRACE,periodic,290001,4,benign,0,8,416,3,21,256,160,160,-84,12,0,290.001,300,50n_20p_seed1_t00300,416.0,416.0,,0.0,1,2,483.0,2.0
50n_20p_seed1,0.2,1,291693000,5,TRACE,tx,291629,5,benign,0,9,270,2,22,128,142,142,-89,13,0,291.629,300,50n_20p_seed1_t00300,270.0,270.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290815000,6,TRACE,periodic,290001,6,attacker,1,10,388,3,21,256,132,132,-80,13,0,290.001,300,50n_20p_seed1_t00300,128.0,387.0,512.0,259.0,2,2,315.5,1.0
50n_20p_seed1,0.2,1,297892000,7,TRACE,tx,297388,7,benign,0,9,304,2,22,128,176,176,-90,12,0,297.388,300,50n_20p_seed1_t00300,304.0,304.0,,0.0,3,3,6.148914691236517e+18,1.0
50n_20p_seed1,0.2,1,290907000,8,TRACE,periodic,290001,8,benign,0,11,420,3,14,256,164,164,-86,10,0,290.001,300,50n_20p_seed1_t00300,420.0,420.0,,0.0,3,3,415.6666666666667,1.0
50n_20p_seed1,0.2,1,290240000,9,TRACE,periodic,290001,9,benign,0,9,405,3,15,259,146,146,-82,7,0,290.001,300,50n_20p_seed1_t00300,405.0,405.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,296695000,10,TRACE,tx,296394,10,benign,0,9,418,3,27,256,162,162,-81,10,0,296.394,300,50n_20p_seed1_t00300,418.0,418.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290137000,11,TRACE,periodic,290001,11,benign,0,9,408,3,14,256,152,152,-91,13,0,290.001,300,50n_20p_seed1_t00300,408.0,408.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,299337000,12,TRACE,tx,298339,12,benign,0,9,296,2,29,128,168,168,-90,17,0,298.339,300,50n_20p_seed1_t00300,296.0,296.0,,0.0,2,2,492.5,1.0
50n_20p_seed1,0.2,1,290541000,13,TRACE,periodic,290001,13,benign,0,9,273,2,1,128,145,145,-83,19,0,290.001,300,50n_20p_seed1_t00300,273.0,273.0,,0.0,3,3,6.148914691236517e+18,1.0
50n_20p_seed1,0.2,1,294607000,14,TRACE,tx,293916,14,benign,0,9,256,2,1,128,128,128,-82,19,0,293.916,300,50n_20p_seed1_t00300,256.0,256.0,,0.0,2,2,158.5,1.0
50n_20p_seed1,0.2,1,299282000,15,TRACE,tx,298937,15,benign,0,9,258,2,1,128,130,130,-94,18,0,298.937,300,50n_20p_seed1_t00300,258.0,258.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290862000,16,TRACE,periodic,290001,16,benign,0,10,410,3,14,256,154,154,-73,15,0,290.001,300,50n_20p_seed1_t00300,410.0,410.0,,0.0,2,2,342.5,1.0
50n_20p_seed1,0.2,1,295189000,17,TRACE,tx,295104,17,benign,0,9,270,2,32,128,142,142,-91,10,0,295.104,300,50n_20p_seed1_t00300,270.0,270.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,296665000,18,TRACE,tx,296414,18,benign,0,9,420,3,27,256,164,164,-56,12,0,296.414,300,50n_20p_seed1_t00300,420.0,420.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,298225000,19,TRACE,tx,297857,19,benign,0,9,264,2,36,128,136,136,-92,17,0,297.857,300,50n_20p_seed1_t00300,264.0,264.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290013000,20,TRACE,periodic,290001,20,benign,0,10,286,2,1,128,158,158,-63,22,0,290.001,300,50n_20p_seed1_t00300,286.0,286.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290926000,21,TRACE,periodic,290001,21,benign,0,9,256,2,1,128,128,128,-51,21,0,290.001,300,50n_20p_seed1_t00300,256.0,256.0,,0.0,2,2,393.5,1.0
50n_20p_seed1,0.2,1,291710000,22,TRACE,tx,290990,22,attacker,1,10,256,2,1,128,128,128,-47,23,0,290.99,300,50n_20p_seed1_t00300,128.0,256.0,512.0,128.0,2,2,182.0,1.0
50n_20p_seed1,0.2,1,290290000,23,TRACE,periodic,290001,23,benign,0,10,281,2,1,128,153,153,-65,23,0,290.001,300,50n_20p_seed1_t00300,281.0,281.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290180000,24,TRACE,periodic,290001,24,benign,0,8,292,2,32,128,164,164,-44,17,0,290.001,300,50n_20p_seed1_t00300,292.0,292.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290483000,25,TRACE,periodic,290001,25,benign,0,10,268,2,22,128,140,140,-94,13,0,290.001,300,50n_20p_seed1_t00300,268.0,268.0,,0.0,2,2,9.223372036854776e+18,1.0
50n_20p_seed1,0.2,1,293612000,26,TRACE,tx,293186,26,benign,0,9,278,2,36,128,150,150,-74,11,0,293.186,300,50n_20p_seed1_t00300,278.0,278.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290666000,27,TRACE,periodic,290001,27,benign,0,10,256,2,1,128,128,128,-88,18,0,290.001,300,50n_20p_seed1_t00300,256.0,256.0,,0.0,3,3,147.66666666666666,1.0
50n_20p_seed1,0.2,1,290421000,28,TRACE,periodic,290001,28,benign,0,12,281,2,1,128,153,153,-50,21,0,290.001,300,50n_20p_seed1_t00300,281.0,281.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290038000,29,TRACE,periodic,290001,29,attacker,1,10,256,2,1,128,128,128,-25,21,0,290.001,300,50n_20p_seed1_t00300,128.0,256.0,512.0,128.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290052000,30,TRACE,periodic,290001,30,benign,0,10,284,2,1,128,156,156,-19,21,0,290.001,300,50n_20p_seed1_t00300,284.0,284.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290714000,31,TRACE,periodic,290001,31,benign,0,9,301,2,1,128,173,173,-59,21,0,290.001,300,50n_20p_seed1_t00300,301.0,301.0,,0.0,1,1,180.0,1.0
50n_20p_seed1,0.2,1,300742000,32,TRACE,periodic,300000,32,attacker,1,10,268,2,1,128,140,140,-81,18,0,300.0,300,50n_20p_seed1_t00300,128.0,256.0,512.0,128.0,2,2,225.5,1.0
50n_20p_seed1,0.2,1,298180000,33,TRACE,tx,298072,33,attacker,1,9,277,2,47,128,149,149,-92,13,0,298.072,300,50n_20p_seed1_t00300,128.0,277.0,512.0,149.0,3,3,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290836000,34,TRACE,periodic,290001,34,benign,0,10,302,2,36,128,174,174,-71,11,0,290.001,300,50n_20p_seed1_t00300,302.0,302.0,,0.0,2,2,328.5,1.0
50n_20p_seed1,0.2,1,290612000,35,TRACE,periodic,290001,35,benign,0,9,274,2,29,128,146,146,-81,16,0,290.001,300,50n_20p_seed1_t00300,274.0,274.0,,0.0,2,2,108.5,1.0
50n_20p_seed1,0.2,1,290684000,36,TRACE,periodic,290001,36,attacker,1,10,256,2,1,128,128,128,-66,18,0,290.001,300,50n_20p_seed1_t00300,128.0,268.0,512.0,140.0,2,2,159.0,1.0
50n_20p_seed1,0.2,1,290183000,37,TRACE,periodic,290001,37,benign,0,9,288,2,1,128,160,160,-42,18,0,290.001,300,50n_20p_seed1_t00300,288.0,288.0,,0.0,2,1,1.8446744073709552e+19,0.5
50n_20p_seed1,0.2,1,290971000,38,TRACE,periodic,290001,38,attacker,1,9,288,2,1,128,160,160,-49,19,0,290.001,300,50n_20p_seed1_t00300,128.0,288.0,512.0,160.0,2,2,452.5,1.0
50n_20p_seed1,0.2,1,290139000,39,TRACE,periodic,290001,39,benign,0,9,264,2,1,128,136,136,-73,18,0,290.001,300,50n_20p_seed1_t00300,264.0,264.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,295629000,40,TRACE,tx,295427,40,benign,0,10,268,2,1,128,140,140,-90,16,0,295.427,300,50n_20p_seed1_t00300,268.0,268.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290390000,41,TRACE,periodic,290001,41,benign,0,10,418,3,39,265,153,153,-64,10,0,290.001,300,50n_20p_seed1_t00300,418.0,418.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290837000,42,TRACE,periodic,290001,42,benign,0,10,274,2,36,128,146,146,-78,8,0,290.001,300,50n_20p_seed1_t00300,274.0,274.0,,0.0,3,3,327.0,1.0
50n_20p_seed1,0.2,1,290214000,43,TRACE,periodic,290001,43,benign,0,11,281,2,36,128,153,153,-52,12,0,290.001,300,50n_20p_seed1_t00300,281.0,281.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,294089000,44,TRACE,tx,293669,44,attacker,1,9,260,2,29,128,132,132,-91,13,0,293.669,300,50n_20p_seed1_t00300,128.0,259.0,512.0,131.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,295586000,45,TRACE,tx,294795,45,benign,0,9,274,2,1,128,146,146,-81,13,0,294.795,300,50n_20p_seed1_t00300,274.0,274.0,,0.0,2,2,256.5,1.0
50n_20p_seed1,0.2,1,298187000,46,TRACE,tx,297987,46,benign,0,10,272,2,1,128,144,144,-82,15,0,297.987,300,50n_20p_seed1_t00300,272.0,272.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,290425000,47,TRACE,periodic,290001,47,attacker,1,9,261,2,1,128,133,133,-92,14,0,290.001,300,50n_20p_seed1_t00300,128.0,261.0,512.0,133.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,297242000,48,TRACE,tx,296953,48,benign,0,9,273,2,32,128,145,145,-84,10,0,296.953,300,50n_20p_seed1_t00300,273.0,273.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,296269000,49,TRACE,tx,295575,49,benign,0,8,272,2,32,128,144,144,-91,7,0,295.575,300,50n_20p_seed1_t00300,272.0,272.0,,0.0,2,2,195.0,1.0
50n_20p_seed1,0.2,1,290998000,50,TRACE,periodic,290001,50,attacker,1,9,280,2,44,128,152,152,-73,5,0,290.001,300,50n_20p_seed1_t00300,128.0,283.0,512.0,155.0,2,2,511.0,1.0
50n_20p_seed1,0.2,1,360314760,1,TRACE,rx,359766,1,root,0,11,128,1,0,65535,65535,65535,32767,21,18446744073709551432,359.766,360,50n_20p_seed1_t00360,128.0,128.0,,0.0,0,0,0.0,0.0
50n_20p_seed1,0.2,1,350765000,2,TRACE,periodic,350001,2,benign,0,11,406,3,19,261,145,145,-75,7,0,350.001,360,50n_20p_seed1_t00360,406.0,406.0,,0.0,1,1,317.0,1.0
50n_20p_seed1,0.2,1,350642000,3,TRACE,periodic,350001,3,benign,0,11,266,2,6,128,138,138,-91,11,0,350.001,360,50n_20p_seed1_t00360,266.0,266.0,,0.0,2,2,136.0,1.0
50n_20p_seed1,0.2,1,350971000,4,TRACE,periodic,350001,4,benign,0,10,409,3,21,256,153,153,-84,12,0,350.001,360,50n_20p_seed1_t00360,409.0,409.0,,0.0,2,2,479.5,1.0
50n_20p_seed1,0.2,1,356673000,5,TRACE,tx,356609,5,benign,0,11,266,2,22,128,138,138,-89,13,0,356.609,360,50n_20p_seed1_t00360,266.0,266.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350815000,6,TRACE,periodic,350001,6,attacker,1,12,384,3,21,256,128,128,-80,13,0,350.001,360,50n_20p_seed1_t00360,128.0,384.0,512.0,256.0,2,2,330.0,1.0
50n_20p_seed1,0.2,1,350505000,7,TRACE,periodic,350001,7,benign,0,12,290,2,22,128,162,162,-90,12,0,350.001,360,50n_20p_seed1_t00360,290.0,290.0,,0.0,2,2,9.223372036854776e+18,1.0
50n_20p_seed1,0.2,1,358481000,8,TRACE,tx,357575,8,benign,0,13,412,3,14,256,156,156,-86,10,0,357.575,360,50n_20p_seed1_t00360,412.0,412.0,,0.0,3,3,432.0,1.0
50n_20p_seed1,0.2,1,350240000,9,TRACE,periodic,350001,9,benign,0,11,398,3,15,256,142,142,-82,7,0,350.001,360,50n_20p_seed1_t00360,398.0,398.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,355039000,10,TRACE,tx,354738,10,benign,0,11,419,3,27,264,155,155,-81,10,0,354.738,360,50n_20p_seed1_t00360,419.0,419.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350137000,11,TRACE,periodic,350001,11,benign,0,11,402,3,14,256,146,146,-91,13,0,350.001,360,50n_20p_seed1_t00360,402.0,402.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,355146000,12,TRACE,tx,354148,12,benign,0,11,288,2,29,128,160,160,-90,17,0,354.148,360,50n_20p_seed1_t00360,288.0,288.0,,0.0,2,2,498.0,1.0
50n_20p_seed1,0.2,1,350541000,13,TRACE,periodic,350001,13,benign,0,11,269,2,1,128,141,141,-83,19,0,350.001,360,50n_20p_seed1_t00360,269.0,269.0,,0.0,2,2,9.223372036854776e+18,1.0
50n_20p_seed1,0.2,1,350692000,14,TRACE,periodic,350001,14,benign,0,11,256,2,1,128,128,128,-82,19,0,350.001,360,50n_20p_seed1_t00360,256.0,256.0,,0.0,1,1,171.0,1.0
50n_20p_seed1,0.2,1,360296000,15,TRACE,tx,359951,15,benign,0,11,256,2,1,128,128,128,-94,18,0,359.951,360,50n_20p_seed1_t00360,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,357650000,16,TRACE,tx,356789,16,benign,0,11,407,3,14,256,151,151,-73,15,0,356.789,360,50n_20p_seed1_t00360,407.0,407.0,,0.0,2,2,355.0,1.0
50n_20p_seed1,0.2,1,355346000,17,TRACE,tx,355261,17,benign,0,11,266,2,32,128,138,138,-91,10,0,355.261,360,50n_20p_seed1_t00360,266.0,266.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350252000,18,TRACE,periodic,350001,18,benign,0,12,418,3,27,265,153,153,-56,12,0,350.001,360,50n_20p_seed1_t00360,418.0,418.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,355685000,19,TRACE,tx,355317,19,benign,0,11,261,2,36,128,133,133,-92,17,0,355.317,360,50n_20p_seed1_t00360,261.0,261.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350013000,20,TRACE,periodic,350001,20,benign,0,12,280,2,1,128,152,152,-63,22,0,350.001,360,50n_20p_seed1_t00360,280.0,280.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350926000,21,TRACE,periodic,350001,21,benign,0,11,256,2,1,128,128,128,-51,21,0,350.001,360,50n_20p_seed1_t00360,256.0,256.0,,0.0,2,2,392.0,1.0
50n_20p_seed1,0.2,1,352576000,22,TRACE,tx,351856,22,attacker,1,12,256,2,1,128,128,128,-47,23,0,351.856,360,50n_20p_seed1_t00360,128.0,256.0,512.0,128.0,2,2,187.0,1.0
50n_20p_seed1,0.2,1,350290000,23,TRACE,periodic,350001,23,benign,0,12,275,2,1,128,147,147,-65,23,0,350.001,360,50n_20p_seed1_t00360,275.0,275.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350180000,24,TRACE,periodic,350001,24,benign,0,10,284,2,32,128,156,156,-44,17,0,350.001,360,50n_20p_seed1_t00360,284.0,284.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350483000,25,TRACE,periodic,350001,25,benign,0,12,277,2,22,128,149,149,-94,13,0,350.001,360,50n_20p_seed1_t00360,277.0,277.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350427000,26,TRACE,periodic,350001,26,benign,0,12,271,2,36,128,143,143,-74,11,0,350.001,360,50n_20p_seed1_t00360,271.0,271.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350666000,27,TRACE,periodic,350001,27,benign,0,12,264,2,1,128,136,136,-88,18,0,350.001,360,50n_20p_seed1_t00360,264.0,264.0,,0.0,2,2,142.0,1.0
50n_20p_seed1,0.2,1,350421000,28,TRACE,periodic,350001,28,benign,0,14,275,2,1,128,147,147,-50,21,0,350.001,360,50n_20p_seed1_t00360,275.0,275.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350038000,29,TRACE,periodic,350001,29,attacker,1,12,256,2,1,128,128,128,-25,21,0,350.001,360,50n_20p_seed1_t00360,128.0,256.0,512.0,128.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350052000,30,TRACE,periodic,350001,30,benign,0,12,278,2,1,128,150,150,-19,21,0,350.001,360,50n_20p_seed1_t00360,278.0,278.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350714000,31,TRACE,periodic,350001,31,benign,0,11,292,2,1,128,164,164,-59,21,0,350.001,360,50n_20p_seed1_t00360,292.0,292.0,,0.0,2,2,206.0,1.0
50n_20p_seed1,0.2,1,360742000,32,TRACE,periodic,360000,32,attacker,1,13,257,2,1,128,129,129,-81,18,0,360.0,360,50n_20p_seed1_t00360,128.0,257.0,512.0,129.0,3,3,226.66666666666666,1.0
50n_20p_seed1,0.2,1,350109000,33,TRACE,periodic,350001,33,attacker,1,11,272,2,47,128,144,144,-92,13,0,350.001,360,50n_20p_seed1_t00360,128.0,272.0,512.0,144.0,1,1,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350836000,34,TRACE,periodic,350001,34,benign,0,12,292,2,36,128,164,164,-71,11,0,350.001,360,50n_20p_seed1_t00360,292.0,292.0,,0.0,2,2,330.5,1.0
50n_20p_seed1,0.2,1,350612000,35,TRACE,periodic,350001,35,benign,0,11,270,2,29,128,142,142,-81,16,0,350.001,360,50n_20p_seed1_t00360,270.0,270.0,,0.0,2,2,99.5,1.0
50n_20p_seed1,0.2,1,350684000,36,TRACE,periodic,350001,36,attacker,1,12,256,2,1,128,128,128,-66,18,0,350.001,360,50n_20p_seed1_t00360,128.0,256.0,512.0,128.0,2,2,151.0,1.0
50n_20p_seed1,0.2,1,350183000,37,TRACE,periodic,350001,37,benign,0,11,281,2,1,128,153,153,-42,18,0,350.001,360,50n_20p_seed1_t00360,281.0,281.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,352138000,38,TRACE,tx,351168,38,attacker,1,11,281,2,1,128,153,153,-49,19,0,351.168,360,50n_20p_seed1_t00360,128.0,278.0,512.0,150.0,3,3,450.3333333333333,1.0
50n_20p_seed1,0.2,1,350139000,39,TRACE,periodic,350001,39,benign,0,11,260,2,1,128,132,132,-73,18,0,350.001,360,50n_20p_seed1_t00360,260.0,260.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,354290000,40,TRACE,tx,354088,40,benign,0,12,265,2,1,128,137,137,-90,16,0,354.088,360,50n_20p_seed1_t00360,265.0,265.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350390000,41,TRACE,periodic,350001,41,benign,0,12,407,3,39,260,147,147,-64,10,0,350.001,360,50n_20p_seed1_t00360,407.0,407.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350837000,42,TRACE,periodic,350001,42,benign,0,12,270,2,36,128,142,142,-78,8,0,350.001,360,50n_20p_seed1_t00360,270.0,270.0,,0.0,2,2,324.0,1.0
50n_20p_seed1,0.2,1,350214000,43,TRACE,periodic,350001,43,benign,0,12,278,2,36,128,150,150,-52,12,0,350.001,360,50n_20p_seed1_t00360,278.0,278.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,351894000,44,TRACE,tx,351474,44,attacker,1,11,257,2,29,128,129,129,-91,13,0,351.474,360,50n_20p_seed1_t00360,128.0,256.0,512.0,128.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,358509000,45,TRACE,tx,357718,45,benign,0,11,270,2,1,128,142,142,-81,13,0,357.718,360,50n_20p_seed1_t00360,270.0,270.0,,0.0,2,2,279.5,1.0
50n_20p_seed1,0.2,1,350201000,46,TRACE,periodic,350001,46,benign,0,13,266,2,1,128,138,138,-82,15,0,350.001,360,50n_20p_seed1_t00360,266.0,266.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350425000,47,TRACE,periodic,350001,47,attacker,1,11,257,2,1,128,129,129,-92,14,0,350.001,360,50n_20p_seed1_t00360,128.0,257.0,512.0,129.0,2,2,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,350290000,48,TRACE,periodic,350001,48,benign,0,11,269,2,32,128,141,141,-84,10,0,350.001,360,50n_20p_seed1_t00360,269.0,269.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_20p_seed1,0.2,1,353452000,49,TRACE,tx,352758,49,benign,0,10,268,2,32,128,140,140,-91,7,0,352.758,360,50n_20p_seed1_t00360,268.0,268.0,,0.0,2,2,189.0,1.0
50n_20p_seed1,0.2,1,350998000,50,TRACE,periodic,350001,50,attacker,1,10,277,2,44,128,149,149,-73,5,0,350.001,360,50n_20p_seed1_t00360,128.0,277.0,512.0,149.0,1,1,516.0,1.0
50n_20p_seed1,0.2,1,418971048,1,TRACE,rx,418423,1,root,0,14,128,1,0,65535,65535,65535,32767,21,335,418.423,420,50n_20p_seed1_t00420,128.0,128.0,,0.0,0,0,0.0,0.0
50n_20p_seed1,0.2,1,410765000,2,TRACE,periodic,410001,2,benign,0,13,398,3,19,257,141,141,-75,7,0,410.001,420,50n_20p_seed1_t00420,398.0,398.0,,0.0,2,2,308.5,1.0
50n_20p_seed1,0.2,1,410642000,3,TRACE,periodic,410001,3,benign,0,13,264,2,6,128,136,136,-91,11,0,410.001,420,50n_20p_seed1_t00420,264.0,264.0,,0.0,2,2,174.0,1.0
50n_20p_seed1,0.2,1,410971000,4,TRACE,periodic,410001,4,benign,0,12,403,3,21,256,147,147,-84,12,0,410.001,420,50n_20p_seed1_t00420,403.0,403.0,,0.0,2,2,456.5,1.0
