scenario,attack_ratio,seed,sim_time_us,mote,record_type,time_ticks,actual_rank,advertised_rank,decrement,time_s
50n_30p_seed1,0.3,1,141140000,32,DRA_ADVERTISE,140398,274,128,512,140.398
50n_30p_seed1,0.3,1,142013984,44,DRA_ADVERTISE,141593,409,128,512,141.593
50n_30p_seed1,0.3,1,144135000,13,DRA_ADVERTISE,143595,264,128,512,143.595
50n_30p_seed1,0.3,1,145092000,38,DRA_ADVERTISE,144122,306,128,512,144.122
50n_30p_seed1,0.3,1,145340000,15,DRA_ADVERTISE,144995,257,128,512,144.995
50n_30p_seed1,0.3,1,146686000,42,DRA_ADVERTISE,145850,412,128,512,145.85
50n_30p_seed1,0.3,1,147036000,20,DRA_ADVERTISE,147024,260,128,512,147.024
50n_30p_seed1,0.3,1,148029000,13,DRA_ADVERTISE,147489,263,128,512,147.489
50n_30p_seed1,0.3,1,148301000,34,DRA_ADVERTISE,147466,473,128,512,147.466
50n_30p_seed1,0.3,1,148398000,24,DRA_ADVERTISE,148219,275,128,512,148.219
50n_30p_seed1,0.3,1,148673000,18,DRA_ADVERTISE,148422,278,128,512,148.422
50n_30p_seed1,0.3,1,149709000,44,DRA_ADVERTISE,149289,407,128,512,149.289
50n_30p_seed1,0.3,1,149723000,39,DRA_ADVERTISE,149585,256,128,512,149.585
50n_30p_seed1,0.3,1,150672000,9,DRA_ADVERTISE,150433,290,128,512,150.433
50n_30p_seed1,0.3,1,151044000,41,DRA_ADVERTISE,150655,301,128,512,150.655
50n_30p_seed1,0.3,1,152183000,25,DRA_ADVERTISE,151701,284,128,512,151.701
50n_30p_seed1,0.3,1,152279000,43,DRA_ADVERTISE,152066,424,128,512,152.066
50n_30p_seed1,0.3,1,153830000,20,DRA_ADVERTISE,153818,260,128,512,153.818
50n_30p_seed1,0.3,1,155401000,43,DRA_ADVERTISE,155188,424,128,512,155.188
50n_30p_seed1,0.3,1,157688000,32,DRA_ADVERTISE,156946,272,128,512,156.946
50n_30p_seed1,0.3,1,158864000,13,DRA_ADVERTISE,158324,263,128,512,158.324
50n_30p_seed1,0.3,1,159189000,20,DRA_ADVERTISE,159177,259,128,512,159.177
50n_30p_seed1,0.3,1,159432000,44,DRA_ADVERTISE,159012,406,128,512,159.012
50n_30p_seed1,0.3,1,160620000,41,DRA_ADVERTISE,160231,296,128,512,160.231
50n_30p_seed1,0.3,1,160938000,42,DRA_ADVERTISE,160102,412,128,512,160.102
50n_30p_seed1,0.3,1,160979000,38,DRA_ADVERTISE,160009,306,128,512,160.009
50n_30p_seed1,0.3,1,161690000,42,DRA_ADVERTISE,160854,412,128,512,160.854
50n_30p_seed1,0.3,1,162932000,34,DRA_ADVERTISE,162097,473,128,512,162.097
50n_30p_seed1,0.3,1,163267984,44,DRA_ADVERTISE,162847,404,128,512,162.847
50n_30p_seed1,0.3,1,165732000,15,DRA_ADVERTISE,165387,256,128,512,165.387
50n_30p_seed1,0.3,1,167335000,25,DRA_ADVERTISE,166853,281,128,512,166.853
50n_30p_seed1,0.3,1,167688000,9,DRA_ADVERTISE,167449,286,128,512,167.449
50n_30p_seed1,0.3,1,168297000,24,DRA_ADVERTISE,168118,273,128,512,168.118
50n_30p_seed1,0.3,1,168769000,39,DRA_ADVERTISE,168631,256,128,512,168.631
50n_30p_seed1,0.3,1,170673000,43,DRA_ADVERTISE,170460,419,128,512,170.46
50n_30p_seed1,0.3,1,171862000,18,DRA_ADVERTISE,171611,273,128,512,171.611
50n_30p_seed1,0.3,1,172368000,38,DRA_ADVERTISE,171398,306,128,512,171.398
50n_30p_seed1,0.3,1,174744000,32,DRA_ADVERTISE,174002,268,128,512,174.002
50n_30p_seed1,0.3,1,175253000,34,DRA_ADVERTISE,174418,464,128,512,174.418
50n_30p_seed1,0.3,1,176301016,39,DRA_ADVERTISE,176163,256,128,512,176.163
50n_30p_seed1,0.3,1,176988000,41,DRA_ADVERTISE,176599,296,128,512,176.599
50n_30p_seed1,0.3,1,177093000,20,DRA_ADVERTISE,177081,256,128,512,177.081
50n_30p_seed1,0.3,1,177754000,9,DRA_ADVERTISE,177515,286,128,512,177.515
50n_30p_seed1,0.3,1,179285000,15,DRA_ADVERTISE,178940,256,128,512,178.94
50n_30p_seed1,0.3,1,179342000,44,DRA_ADVERTISE,178922,399,128,512,178.922
50n_30p_seed1,0.3,1,180803000,42,DRA_ADVERTISE,179967,409,128,512,179.967
50n_30p_seed1,0.3,1,180803000,24,DRA_ADVERTISE,180624,271,128,512,180.624
50n_30p_seed1,0.3,1,180938000,39,DRA_ADVERTISE,180800,256,128,512,180.8
50n_30p_seed1,0.3,1,182632000,13,DRA_ADVERTISE,182092,259,128,512,182.092
50n_30p_seed1,0.3,1,183140000,41,DRA_ADVERTISE,182751,296,128,512,182.751
50n_30p_seed1,0.3,1,183598000,25,DRA_ADVERTISE,183116,281,128,512,183.116
50n_30p_seed1,0.3,1,184029000,18,DRA_ADVERTISE,183778,271,128,512,183.778
50n_30p_seed1,0.3,1,184500000,34,DRA_ADVERTISE,183665,464,128,512,183.665
50n_30p_seed1,0.3,1,184785000,32,DRA_ADVERTISE,184043,268,128,512,184.043
50n_30p_seed1,0.3,1,186333000,24,DRA_ADVERTISE,186154,269,128,512,186.154
50n_30p_seed1,0.3,1,186530000,43,DRA_ADVERTISE,186317,417,128,512,186.317
50n_30p_seed1,0.3,1,189608000,32,DRA_ADVERTISE,188866,265,128,512,188.866
50n_30p_seed1,0.3,1,191172000,9,DRA_ADVERTISE,190933,283,128,512,190.933
50n_30p_seed1,0.3,1,191509000,44,DRA_ADVERTISE,191089,394,128,512,191.089
50n_30p_seed1,0.3,1,191752000,38,DRA_ADVERTISE,190782,301,128,512,190.782
50n_30p_seed1,0.3,1,194540000,41,DRA_ADVERTISE,194151,292,128,512,194.151
50n_30p_seed1,0.3,1,194884000,44,DRA_ADVERTISE,194464,394,128,512,194.464
50n_30p_seed1,0.3,1,196138000,13,DRA_ADVERTISE,195598,259,128,512,195.598
50n_30p_seed1,0.3,1,196142000,42,DRA_ADVERTISE,195306,406,128,512,195.306
50n_30p_seed1,0.3,1,196331000,15,DRA_ADVERTISE,195986,256,128,512,195.986
50n_30p_seed1,0.3,1,197483000,39,DRA_ADVERTISE,197345,256,128,512,197.345
50n_30p_seed1,0.3,1,198178000,20,DRA_ADVERTISE,198166,256,128,512,198.166
50n_30p_seed1,0.3,1,198771000,25,DRA_ADVERTISE,198289,281,128,512,198.289
50n_30p_seed1,0.3,1,199291000,43,DRA_ADVERTISE,199078,411,128,512,199.078
50n_30p_seed1,0.3,1,200086000,38,DRA_ADVERTISE,199116,301,128,512,199.116
50n_30p_seed1,0.3,1,200192000,34,DRA_ADVERTISE,199357,456,128,512,199.357
50n_30p_seed1,0.3,1,200533000,24,DRA_ADVERTISE,200354,269,128,512,200.354
50n_30p_seed1,0.3,1,201038984,44,DRA_ADVERTISE,200618,394,128,512,200.618
50n_30p_seed1,0.3,1,201176000,18,DRA_ADVERTISE,200925,269,128,512,200.925
50n_30p_seed1,0.3,1,201881000,43,DRA_ADVERTISE,201668,411,128,512,201.668
50n_30p_seed1,0.3,1,205258000,38,DRA_ADVERTISE,204288,301,128,512,204.288
50n_30p_seed1,0.3,1,205657000,9,DRA_ADVERTISE,205418,283,128,512,205.418
50n_30p_seed1,0.3,1,208059000,32,DRA_ADVERTISE,207317,263,128,512,207.317
50n_30p_seed1,0.3,1,210189000,13,DRA_ADVERTISE,209649,256,128,512,209.649
50n_30p_seed1,0.3,1,211098000,18,DRA_ADVERTISE,210847,267,128,512,210.847
50n_30p_seed1,0.3,1,212511000,43,DRA_ADVERTISE,212298,411,128,512,212.298
50n_30p_seed1,0.3,1,212896000,41,DRA_ADVERTISE,212507,292,128,512,212.507
50n_30p_seed1,0.3,1,213443000,42,DRA_ADVERTISE,212607,403,128,512,212.607
50n_30p_seed1,0.3,1,213575000,18,DRA_ADVERTISE,213324,267,128,512,213.324
50n_30p_seed1,0.3,1,213838000,15,DRA_ADVERTISE,213493,256,128,512,213.493
50n_30p_seed1,0.3,1,214290000,20,DRA_ADVERTISE,214278,256,128,512,214.278
50n_30p_seed1,0.3,1,214655000,15,DRA_ADVERTISE,214310,256,128,512,214.31
50n_30p_seed1,0.3,1,215152000,34,DRA_ADVERTISE,214317,456,128,512,214.317
50n_30p_seed1,0.3,1,215274000,20,DRA_ADVERTISE,215262,256,128,512,215.262
50n_30p_seed1,0.3,1,215783000,44,DRA_ADVERTISE,215363,393,128,512,215.363
50n_30p_seed1,0.3,1,216250000,25,DRA_ADVERTISE,215768,278,128,512,215.768
50n_30p_seed1,0.3,1,216307000,24,DRA_ADVERTISE,216128,267,128,512,216.128
50n_30p_seed1,0.3,1,217048000,9,DRA_ADVERTISE,216809,280,128,512,216.809
50n_30p_seed1,0.3,1,217202000,25,DRA_ADVERTISE,216720,278,128,512,216.72
50n_30p_seed1,0.3,1,219143000,32,DRA_ADVERTISE,218401,263,128,512,218.401
50n_30p_seed1,0.3,1,219394000,39,DRA_ADVERTISE,219256,256,128,512,219.256
50n_30p_seed1,0.3,1,224991000,13,DRA_ADVERTISE,224451,256,128,512,224.451
50n_30p_seed1,0.3,1,225887000,38,DRA_ADVERTISE,224917,296,128,512,224.917
50n_30p_seed1,0.3,1,225920000,42,DRA_ADVERTISE,225084,403,128,512,225.084
50n_30p_seed1,0.3,1,226507000,13,DRA_ADVERTISE,225967,256,128,512,225.967
50n_30p_seed1,0.3,1,227218000,41,DRA_ADVERTISE,226829,288,128,512,226.829
50n_30p_seed1,0.3,1,228057000,34,DRA_ADVERTISE,227222,448,128,512,227.222
50n_30p_seed1,0.3,1,228214000,15,DRA_ADVERTISE,227869,256,128,512,227.869
50n_30p_seed1,0.3,1,228605000,44,DRA_ADVERTISE,228185,392,128,512,228.185
50n_30p_seed1,0.3,1,229471984,44,DRA_ADVERTISE,229051,392,128,512,229.051
50n_30p_seed1,0.3,1,230764000,42,DRA_ADVERTISE,229928,403,128,512,229.928
50n_30p_seed1,0.3,1,231448000,39,DRA_ADVERTISE,231310,256,128,512,231.31
50n_30p_seed1,0.3,1,231762000,24,DRA_ADVERTISE,231583,265,128,512,231.583
50n_30p_seed1,0.3,1,232215000,25,DRA_ADVERTISE,231733,275,128,512,231.733
50n_30p_seed1,0.3,1,232438000,20,DRA_ADVERTISE,232426,256,128,512,232.426
50n_30p_seed1,0.3,1,235537000,9,DRA_ADVERTISE,235298,277,128,512,235.298
50n_30p_seed1,0.3,1,235848000,43,DRA_ADVERTISE,235635,407,128,512,235.635
50n_30p_seed1,0.3,1,235851000,38,DRA_ADVERTISE,234881,296,128,512,234.881
50n_30p_seed1,0.3,1,236836000,18,DRA_ADVERTISE,236585,264,128,512,236.585
50n_30p_seed1,0.3,1,237254000,32,DRA_ADVERTISE,236512,263,128,512,236.512
50n_30p_seed1,0.3,1,242021000,42,DRA_ADVERTISE,241185,401,128,512,241.185
50n_30p_seed1,0.3,1,245947000,13,DRA_ADVERTISE,245407,256,128,512,245.407
50n_30p_seed1,0.3,1,245975000,25,DRA_ADVERTISE,245493,275,128,512,245.493
50n_30p_seed1,0.3,1,246623000,15,DRA_ADVERTISE,246278,256,128,512,246.278
50n_30p_seed1,0.3,1,247046000,39,DRA_ADVERTISE,246908,256,128,512,246.908
50n_30p_seed1,0.3,1,247108000,39,DRA_ADVERTISE,246970,256,128,512,246.97
50n_30p_seed1,0.3,1,247119000,43,DRA_ADVERTISE,246906,404,128,512,246.906
50n_30p_seed1,0.3,1,247251000,43,DRA_ADVERTISE,247038,404,128,512,247.038
50n_30p_seed1,0.3,1,247283000,41,DRA_ADVERTISE,246894,284,128,512,246.894
50n_30p_seed1,0.3,1,248796000,44,DRA_ADVERTISE,248376,390,128,512,248.376
50n_30p_seed1,0.3,1,248822000,20,DRA_ADVERTISE,248810,256,128,512,248.81
50n_30p_seed1,0.3,1,250146984,44,DRA_ADVERTISE,249726,390,128,512,249.726
50n_30p_seed1,0.3,1,250317000,34,DRA_ADVERTISE,249482,448,128,512,249.482
50n_30p_seed1,0.3,1,250737000,24,DRA_ADVERTISE,250558,264,128,512,250.558
50n_30p_seed1,0.3,1,251750000,18,DRA_ADVERTISE,251499,264,128,512,251.499
50n_30p_seed1,0.3,1,251891000,38,DRA_ADVERTISE,250921,292,128,512,250.921
50n_30p_seed1,0.3,1,253161000,34,DRA_ADVERTISE,252326,454,128,512,252.326
50n_30p_seed1,0.3,1,253779000,32,DRA_ADVERTISE,253037,261,128,512,253.037
50n_30p_seed1,0.3,1,256599000,9,DRA_ADVERTISE,256360,277,128,512,256.36
50n_30p_seed1,0.3,1,259164000,13,DRA_ADVERTISE,258624,256,128,512,258.624
50n_30p_seed1,0.3,1,260695000,42,DRA_ADVERTISE,259859,401,128,512,259.859
50n_30p_seed1,0.3,1,261911000,15,DRA_ADVERTISE,261566,256,128,512,261.566
50n_30p_seed1,0.3,1,262200000,34,DRA_ADVERTISE,261365,454,128,512,261.365
50n_30p_seed1,0.3,1,262597000,25,DRA_ADVERTISE,262115,275,128,512,262.115
50n_30p_seed1,0.3,1,262824000,41,DRA_ADVERTISE,262435,284,128,512,262.435
50n_30p_seed1,0.3,1,263028000,43,DRA_ADVERTISE,262815,404,128,512,262.815
50n_30p_seed1,0.3,1,263078000,44,DRA_ADVERTISE,262658,389,128,512,262.658
50n_30p_seed1,0.3,1,263472000,41,DRA_ADVERTISE,263083,284,128,512,263.083
50n_30p_seed1,0.3,1,264139000,20,DRA_ADVERTISE,264127,256,128,512,264.127
50n_30p_seed1,0.3,1,264275000,24,DRA_ADVERTISE,264096,263,128,512,264.096
50n_30p_seed1,0.3,1,264290000,44,DRA_ADVERTISE,263870,389,128,512,263.87
50n_30p_seed1,0.3,1,267343000,39,DRA_ADVERTISE,267205,256,128,512,267.205
50n_30p_seed1,0.3,1,267383000,18,DRA_ADVERTISE,267132,263,128,512,267.132
50n_30p_seed1,0.3,1,270574000,38,DRA_ADVERTISE,269604,288,128,512,269.604
50n_30p_seed1,0.3,1,270799000,32,DRA_ADVERTISE,270057,261,128,512,270.057
50n_30p_seed1,0.3,1,272853000,9,DRA_ADVERTISE,272614,274,128,512,272.614
50n_30p_seed1,0.3,1,273087000,13,DRA_ADVERTISE,272547,256,128,512,272.547
50n_30p_seed1,0.3,1,274941000,41,DRA_ADVERTISE,274552,284,128,512,274.552
50n_30p_seed1,0.3,1,275992000,24,DRA_ADVERTISE,275813,263,128,512,275.813
50n_30p_seed1,0.3,1,276210000,32,DRA_ADVERTISE,275468,260,128,512,275.468
50n_30p_seed1,0.3,1,276336000,42,DRA_ADVERTISE,275500,399,128,512,275.5
50n_30p_seed1,0.3,1,276567000,9,DRA_ADVERTISE,276328,274,128,512,276.328
50n_30p_seed1,0.3,1,277024000,18,DRA_ADVERTISE,276773,262,128,512,276.773
50n_30p_seed1,0.3,1,277385000,43,DRA_ADVERTISE,277172,400,128,512,277.172
50n_30p_seed1,0.3,1,278519000,34,DRA_ADVERTISE,277684,447,128,512,277.684
50n_30p_seed1,0.3,1,278592000,44,DRA_ADVERTISE,278172,388,128,512,278.172
50n_30p_seed1,0.3,1,278745000,15,DRA_ADVERTISE,278400,256,128,512,278.4
50n_30p_seed1,0.3,1,279955000,38,DRA_ADVERTISE,278985,288,128,512,278.985
50n_30p_seed1,0.3,1,281036000,20,DRA_ADVERTISE,281024,256,128,512,281.024
50n_30p_seed1,0.3,1,282343000,25,DRA_ADVERTISE,281861,273,128,512,281.861
50n_30p_seed1,0.3,1,283789000,9,DRA_ADVERTISE,283550,274,128,512,283.55
50n_30p_seed1,0.3,1,284824000,39,DRA_ADVERTISE,284686,256,128,512,284.686
50n_30p_seed1,0.3,1,285593000,18,DRA_ADVERTISE,285342,262,128,512,285.342
50n_30p_seed1,0.3,1,286805984,44,DRA_ADVERTISE,286385,388,128,512,286.385
50n_30p_seed1,0.3,1,287217000,38,DRA_ADVERTISE,286247,288,128,512,286.247
50n_30p_seed1,0.3,1,287263000,13,DRA_ADVERTISE,286723,256,128,512,286.723
50n_30p_seed1,0.3,1,288498000,25,DRA_ADVERTISE,288016,271,128,512,288.016
50n_30p_seed1,0.3,1,291000000,15,DRA_ADVERTISE,290655,256,128,512,290.655
50n_30p_seed1,0.3,1,291268000,44,DRA_ADVERTISE,290848,387,128,512,290.848
50n_30p_seed1,0.3,1,291319000,32,DRA_ADVERTISE,290577,259,128,512,290.577
50n_30p_seed1,0.3,1,291597000,13,DRA_ADVERTISE,291057,256,128,512,291.057
50n_30p_seed1,0.3,1,292746000,15,DRA_ADVERTISE,292401,256,128,512,292.401
50n_30p_seed1,0.3,1,293218000,42,DRA_ADVERTISE,292382,399,128,512,292.382
50n_30p_seed1,0.3,1,293747000,34,DRA_ADVERTISE,292912,447,128,512,292.912
50n_30p_seed1,0.3,1,294123000,43,DRA_ADVERTISE,293910,400,128,512,293.91
50n_30p_seed1,0.3,1,295246000,39,DRA_ADVERTISE,295108,256,128,512,295.108
50n_30p_seed1,0.3,1,295271000,24,DRA_ADVERTISE,295092,261,128,512,295.092
50n_30p_seed1,0.3,1,296533000,41,DRA_ADVERTISE,296144,281,128,512,296.144
50n_30p_seed1,0.3,1,296555000,20,DRA_ADVERTISE,296543,256,128,512,296.543
50n_30p_seed1,0.3,1,296657000,43,DRA_ADVERTISE,296444,400,128,512,296.444
50n_30p_seed1,0.3,1,296996000,24,DRA_ADVERTISE,296817,261,128,512,296.817
50n_30p_seed1,0.3,1,300488000,25,DRA_ADVERTISE,300006,271,128,512,300.006
50n_30p_seed1,0.3,1,300649000,18,DRA_ADVERTISE,300398,261,128,512,300.398
50n_30p_seed1,0.3,1,301318000,32,DRA_ADVERTISE,300576,258,128,512,300.576
50n_30p_seed1,0.3,1,301428000,9,DRA_ADVERTISE,301189,272,128,512,301.189
50n_30p_seed1,0.3,1,305502000,38,DRA_ADVERTISE,304532,284,128,512,304.532
50n_30p_seed1,0.3,1,310742000,15,DRA_ADVERTISE,310397,256,128,512,310.397
50n_30p_seed1,0.3,1,311175000,13,DRA_ADVERTISE,310635,268,128,512,310.635
50n_30p_seed1,0.3,1,311640000,44,DRA_ADVERTISE,311220,386,128,512,311.22
50n_30p_seed1,0.3,1,311770000,39,DRA_ADVERTISE,311632,256,128,512,311.632
50n_30p_seed1,0.3,1,313200000,43,DRA_ADVERTISE,312987,396,128,512,312.987
50n_30p_seed1,0.3,1,313405000,42,DRA_ADVERTISE,312569,397,128,512,312.569
50n_30p_seed1,0.3,1,313669000,25,DRA_ADVERTISE,313187,269,128,512,313.187
50n_30p_seed1,0.3,1,314377000,41,DRA_ADVERTISE,313988,281,128,512,313.988
50n_30p_seed1,0.3,1,314651000,20,DRA_ADVERTISE,314639,256,128,512,314.639
50n_30p_seed1,0.3,1,315653000,34,DRA_ADVERTISE,314818,440,128,512,314.818
50n_30p_seed1,0.3,1,315674000,34,DRA_ADVERTISE,314839,440,128,512,314.839
50n_30p_seed1,0.3,1,315713000,24,DRA_ADVERTISE,315534,260,128,512,315.534
50n_30p_seed1,0.3,1,317283000,32,DRA_ADVERTISE,316541,257,128,512,316.541
50n_30p_seed1,0.3,1,318579000,42,DRA_ADVERTISE,317743,397,128,512,317.743
50n_30p_seed1,0.3,1,319433000,20,DRA_ADVERTISE,319421,256,128,512,319.421
50n_30p_seed1,0.3,1,319916000,18,DRA_ADVERTISE,319665,260,128,512,319.665
50n_30p_seed1,0.3,1,320316000,9,DRA_ADVERTISE,320077,270,128,512,320.077
50n_30p_seed1,0.3,1,322387000,38,DRA_ADVERTISE,321417,284,128,512,321.417
50n_30p_seed1,0.3,1,323960000,13,DRA_ADVERTISE,323420,268,128,512,323.42
50n_30p_seed1,0.3,1,324301000,15,DRA_ADVERTISE,323956,256,128,512,323.956
50n_30p_seed1,0.3,1,324635000,20,DRA_ADVERTISE,324623,256,128,512,324.623
50n_30p_seed1,0.3,1,325329000,24,DRA_ADVERTISE,325150,259,128,512,325.15
50n_30p_seed1,0.3,1,326373984,44,DRA_ADVERTISE,325953,385,128,512,325.953
50n_30p_seed1,0.3,1,327168000,43,DRA_ADVERTISE,326955,396,128,512,326.955
50n_30p_seed1,0.3,1,328922000,42,DRA_ADVERTISE,328086,395,128,512,328.086
50n_30p_seed1,0.3,1,329259000,34,DRA_ADVERTISE,328424,434,128,512,328.424
50n_30p_seed1,0.3,1,330658000,44,DRA_ADVERTISE,330238,384,128,512,330.238
50n_30p_seed1,0.3,1,330905000,41,DRA_ADVERTISE,330516,278,128,512,330.516
50n_30p_seed1,0.3,1,331687000,25,DRA_ADVERTISE,331205,269,128,512,331.205
50n_30p_seed1,0.3,1,331824000,39,DRA_ADVERTISE,331686,256,128,512,331.686
50n_30p_seed1,0.3,1,332272000,9,DRA_ADVERTISE,332033,270,128,512,332.033
50n_30p_seed1,0.3,1,333480000,32,DRA_ADVERTISE,332738,256,128,512,332.738
50n_30p_seed1,0.3,1,334256000,18,DRA_ADVERTISE,334005,258,128,512,334.005
50n_30p_seed1,0.3,1,334834000,18,DRA_ADVERTISE,334583,258,128,512,334.583
50n_30p_seed1,0.3,1,335120000,9,DRA_ADVERTISE,334881,270,128,512,334.881
50n_30p_seed1,0.3,1,336440000,38,DRA_ADVERTISE,335470,281,128,512,335.47
50n_30p_seed1,0.3,1,336610000,32,DRA_ADVERTISE,335868,256,128,512,335.868
50n_30p_seed1,0.3,1,340656000,41,DRA_ADVERTISE,340267,278,128,512,340.267
50n_30p_seed1,0.3,1,341202000,20,DRA_ADVERTISE,341190,256,128,512,341.19
50n_30p_seed1,0.3,1,341594000,34,DRA_ADVERTISE,340759,434,128,512,340.759
50n_30p_seed1,0.3,1,341728000,24,DRA_ADVERTISE,341549,259,128,512,341.549
50n_30p_seed1,0.3,1,342536000,24,DRA_ADVERTISE,342357,259,128,512,342.357
50n_30p_seed1,0.3,1,342606000,42,DRA_ADVERTISE,341770,395,128,512,341.77
50n_30p_seed1,0.3,1,342654000,13,DRA_ADVERTISE,342114,265,128,512,342.114
50n_30p_seed1,0.3,1,343180000,25,DRA_ADVERTISE,342698,267,128,512,342.698
50n_30p_seed1,0.3,1,346100000,41,DRA_ADVERTISE,345711,278,128,512,345.711
50n_30p_seed1,0.3,1,346462000,43,DRA_ADVERTISE,346249,393,128,512,346.249
50n_30p_seed1,0.3,1,346895000,44,DRA_ADVERTISE,346475,384,128,512,346.475
50n_30p_seed1,0.3,1,347153000,15,DRA_ADVERTISE,346808,256,128,512,346.808
50n_30p_seed1,0.3,1,347420000,39,DRA_ADVERTISE,347282,256,128,512,347.282
50n_30p_seed1,0.3,1,347434000,25,DRA_ADVERTISE,346952,267,128,512,346.952
50n_30p_seed1,0.3,1,347813000,38,DRA_ADVERTISE,346843,281,128,512,346.843
50n_30p_seed1,0.3,1,349950000,39,DRA_ADVERTISE,349812,256,128,512,349.812
50n_30p_seed1,0.3,1,349963000,9,DRA_ADVERTISE,349724,268,128,512,349.724
50n_30p_seed1,0.3,1,350099000,32,DRA_ADVERTISE,349357,256,128,512,349.357
50n_30p_seed1,0.3,1,350621000,18,DRA_ADVERTISE,350370,258,128,512,350.37
50n_30p_seed1,0.3,1,351748000,44,DRA_ADVERTISE,351328,384,128,512,351.328
50n_30p_seed1,0.3,1,352768000,38,DRA_ADVERTISE,351798,278,128,512,351.798
50n_30p_seed1,0.3,1,357297000,13,DRA_ADVERTISE,356757,263,128,512,356.757
50n_30p_seed1,0.3,1,357377000,41,DRA_ADVERTISE,356988,275,128,512,356.988
50n_30p_seed1,0.3,1,358531000,20,DRA_ADVERTISE,358519,256,128,512,358.519
50n_30p_seed1,0.3,1,359401000,24,DRA_ADVERTISE,359222,257,128,512,359.222
50n_30p_seed1,0.3,1,360043000,15,DRA_ADVERTISE,359698,256,128,512,359.698
50n_30p_seed1,0.3,1,360129000,44,DRA_ADVERTISE,359709,384,128,512,359.709
50n_30p_seed1,0.3,1,360197000,43,DRA_ADVERTISE,359984,393,128,512,359.984
50n_30p_seed1,0.3,1,361025016,44,DRA_ADVERTISE,360605,384,128,512,360.605
50n_30p_seed1,0.3,1,361093000,42,DRA_ADVERTISE,360257,402,128,512,360.257
50n_30p_seed1,0.3,1,361983000,18,DRA_ADVERTISE,361732,258,128,512,361.732
50n_30p_seed1,0.3,1,363272000,25,DRA_ADVERTISE,362790,267,128,512,362.79
50n_30p_seed1,0.3,1,364467000,34,DRA_ADVERTISE,363632,439,128,512,363.632
50n_30p_seed1,0.3,1,364479000,39,DRA_ADVERTISE,364341,256,128,512,364.341
50n_30p_seed1,0.3,1,369237000,9,DRA_ADVERTISE,368998,266,128,512,368.998
50n_30p_seed1,0.3,1,370400000,32,DRA_ADVERTISE,369658,256,128,512,369.658
50n_30p_seed1,0.3,1,372212000,13,DRA_ADVERTISE,371672,263,128,512,371.672
50n_30p_seed1,0.3,1,374449000,38,DRA_ADVERTISE,373479,278,128,512,373.479
50n_30p_seed1,0.3,1,374851000,20,DRA_ADVERTISE,374839,256,128,512,374.839
50n_30p_seed1,0.3,1,374879000,41,DRA_ADVERTISE,374490,275,128,512,374.49
50n_30p_seed1,0.3,1,376403000,15,DRA_ADVERTISE,376058,256,128,512,376.058
50n_30p_seed1,0.3,1,376649000,43,DRA_ADVERTISE,376436,392,128,512,376.436
50n_30p_seed1,0.3,1,376705000,42,DRA_ADVERTISE,375869,398,128,512,375.869
50n_30p_seed1,0.3,1,376962000,34,DRA_ADVERTISE,376127,435,128,512,376.127
50n_30p_seed1,0.3,1,377508000,13,DRA_ADVERTISE,376968,260,128,512,376.968
50n_30p_seed1,0.3,1,377555000,39,DRA_ADVERTISE,377417,256,128,512,377.417
50n_30p_seed1,0.3,1,378797000,24,DRA_ADVERTISE,378618,256,128,512,378.618
50n_30p_seed1,0.3,1,379322000,25,DRA_ADVERTISE,378840,265,128,512,378.84
50n_30p_seed1,0.3,1,379434000,18,DRA_ADVERTISE,379183,256,128,512,379.183
50n_30p_seed1,0.3,1,379785000,44,DRA_ADVERTISE,379365,384,128,512,379.365
50n_30p_seed1,0.3,1,380745000,9,DRA_ADVERTISE,380506,266,128,512,380.506
50n_30p_seed1,0.3,1,382291000,43,DRA_ADVERTISE,382078,392,128,512,382.078
50n_30p_seed1,0.3,1,385971000,38,DRA_ADVERTISE,385001,275,128,512,385.001
50n_30p_seed1,0.3,1,386956000,32,DRA_ADVERTISE,386214,256,128,512,386.214
50n_30p_seed1,0.3,1,387715000,13,DRA_ADVERTISE,387175,260,128,512,387.175
50n_30p_seed1,0.3,1,388287016,44,DRA_ADVERTISE,387867,384,128,512,387.867
50n_30p_seed1,0.3,1,389513000,15,DRA_ADVERTISE,389168,256,128,512,389.168
50n_30p_seed1,0.3,1,390323016,39,DRA_ADVERTISE,390185,268,128,512,390.185
50n_30p_seed1,0.3,1,390964000,20,DRA_ADVERTISE,390952,256,128,512,390.952
50n_30p_seed1,0.3,1,391254000,18,DRA_ADVERTISE,391003,256,128,512,391.003
50n_30p_seed1,0.3,1,392696000,44,DRA_ADVERTISE,392276,384,128,512,392.276
50n_30p_seed1,0.3,1,393051000,20,DRA_ADVERTISE,393039,256,128,512,393.039
50n_30p_seed1,0.3,1,393205000,15,DRA_ADVERTISE,392860,256,128,512,392.86
50n_30p_seed1,0.3,1,393423000,42,DRA_ADVERTISE,392587,396,128,512,392.587
50n_30p_seed1,0.3,1,394795000,41,DRA_ADVERTISE,394406,273,128,512,394.406
50n_30p_seed1,0.3,1,395529000,24,DRA_ADVERTISE,395350,256,128,512,395.35
50n_30p_seed1,0.3,1,396052000,34,DRA_ADVERTISE,395217,428,128,512,395.217
50n_30p_seed1,0.3,1,397363000,25,DRA_ADVERTISE,396881,265,128,512,396.881
